obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd.dt,αVc,Edyn,Hr,Hs,dHs.dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv.Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm.,PhiPS2,PS2.1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt..Fo.,DarkPulseID,Fmin,Fo.,Fv..Fm.,qP,qN,qP_Fo,qN_Fo,qL,X1.qL,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,ID.1,Duration,Fo.1,F1,F2,Fmax,T.HIR,T.F1,T.F2,T.Fmax,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF.dt,dF_dc.dt,F_dc_avg,period,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccH2O_hum,AccH2O_des,AccCO2_soda,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,chamber
298,1510793777,5056.4,20171115 18:56:17,18:56:17,5,ely_can15_t4_ch3,ozzie,1510793770,0.002061023,2.061023148,13.88819453,882.2776959,677.3953549,61.55399161,80.17137037,0.122935332,3.670122402,0.120692654,0.075630997,321.5138679,27.95134619,27.95134619,3.784089495,64.3821221,2.284172632,3.547836817,1.499916863,-90.89112081,-217.8328228,-12.86053563,-0.070611364,54.4479892,2.086513467,13.88819453,951.1553349,928.106,3.285498242,64.26898052,2.061023148,24.04092943,25.12662667,-0.000104303,116.4231551,0,0,1,0,48027,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.99,1681.191322,0.840599864,0.160757738,2.7,0.5,0: Broadleaf,2,TRUE,1510793770,882.2777037,912.6688148,25.13708519,24.03886667,872.9271481,24.60618519,500.0802963,90.76868519,0.099950333,26.85042222,27.49837778,999.9,0,0,9990.672222,0,8.663356667,-30.39112222,905.0274074,935.1488148,1.098212593,912.6688148,24.03886667,2.28165963,2.181976667,19.54751111,18.8306,1999.99,0.980004519,0.019995585,0,2.29362963,0,4099.626296,17300.09259,38.937,39.437,38.63648148,38.15944444,38.30740741,1959.999259,39.99074074,0,1678817380,0,2.260844,-0.222830784,31.0984615,4099.84,15,0,--:--:--,1510781725,1510781719,0,0.193,0.167,6.707,0.869,420,32,0.3,0.13,1.103873902,-0.108278885,0.010729899,1,1,1,1-Jan,2.97298,2.75377,0.156503,0.160987,0.106725,0.104671,32821.8,35585.2,35263.3,38466.5,44621.8,49722.7,55075.5,61675.6,1.98245,1.82383,0.0877865,0,26.0578,999.9,52.887,32.821,29.1427,54.9358,49.0865,1,-0.00315549,0.969809,20.1124,5.19782,12.004,4.9755,3.2932,9999,9999,9999,999.9,1.86325,1.86814,1.86795,1.86905,1.86984,1.86598,1.86698,1.86835,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,9.494,0.5304,4.007189801,0.005759537,9.86E-07,-6.55E-10,-0.004475374,-0.022503083,0.002517292,-2.92E-05,-3,1614,1,27,200.9,201,2.00073,2.62695,1.54785,2.30103,1.34644,2.46704,37.5781,24.2188,18,502.269,401.297,24.0025,27.137,30.0005,27.0258,26.9654,40.0969,26.4293,100,24.0062,958.019,24.0871,102.201,102.675,NA,3
299,1510793782,5061.4,20171115 18:56:22,18:56:22,5,ely_can15_t4_ch3,ozzie,1510793774,0.002057996,2.057995665,13.97699943,897.4117421,690.6213021,62.75658456,81.54758,0.122704964,3.672601635,0.120472079,0.075492281,321.5144934,27.951344,27.951344,3.78408901,64.36601923,2.283609374,3.547849317,1.500479636,-90.75760883,-217.9676742,-12.85981373,-0.070603415,55.35429811,2.073383992,13.97699943,968.2370809,944.8049091,3.356926956,64.26898052,2.057995665,24.04010565,25.12346303,-1.88E-05,116.4231551,0,0,1,0,47805,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.993929,1681.194621,0.840599863,0.160757735,2.7,0.5,0: Broadleaf,2,TRUE,1510793774,897.41175,928.3021429,25.13057857,24.03928929,887.9713571,24.59997857,500.0921786,90.76981071,0.099938557,26.85048214,27.496475,999.9,0,0,10000.07321,0,8.672032143,-30.89039643,920.5455,951.1675714,1.091291786,928.3021429,24.03928929,2.281097857,2.182040714,19.54354643,18.83106071,1999.993929,0.980004571,0.019995543,0,2.262707143,0,4101.596429,17300.12143,38.937,39.437,38.63164286,38.15378571,38.312,1960.003214,39.99071429,0,1678817385,0,2.237492,0.1729923,17.4253846,4101.7696,15,0,--:--:--,1510781725,1510781719,0,0.193,0.167,6.707,0.869,420,32,0.3,0.13,1.097202927,-0.099932822,0.009947821,1,1,1,1-Jan,2.97282,2.75368,0.158334,0.162845,0.106712,0.104666,32749.9,35506,35262.6,38466.1,44621.8,49722.5,55074.6,61674.9,1.98232,1.82375,0.0876561,0,26.0605,999.9,52.887,32.821,29.14,55.4558,49.351,1,-0.00254827,0.915948,20.1125,5.19767,12.004,4.97555,3.29318,9999,9999,9999,999.9,1.86325,1.86813,1.86794,1.86905,1.86986,1.86595,1.86695,1.86834,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,9.59,0.5302,4.007189801,0.005759537,9.86E-07,-6.55E-10,-0.004475374,-0.022503083,0.002517292,-2.92E-05,-3,1614,1,27,201,201.1,2.02759,2.62695,1.54785,2.30103,1.34644,2.46094,37.5781,24.2188,18,502.232,401.295,24.0062,27.1416,30.0006,27.0309,26.9711,40.6225,26.4293,100,24.0148,971.551,24.0929,102.199,102.674,NA,3
300,1510793787,5066.4,20171115 18:56:27,18:56:27,5,ely_can15_t4_ch3,ozzie,1510793780,0.002059066,2.059066005,14.36211168,914.6144363,702.3474215,63.82272938,83.11155971,0.122724808,3.669009585,0.120489064,0.075503145,321.5145772,27.95202158,27.95202158,3.784238542,64.3541627,2.28317322,3.547825228,1.501065322,-90.80481081,-217.9113575,-12.86911412,-0.070705247,55.51452146,2.062116746,14.36211168,985.3451676,961.6622667,3.364994898,64.26898052,2.059066005,24.03923703,25.12283212,1.86E-05,116.4231551,0,0,1,0,47808,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.994444,1681.195056,0.840599863,0.160757735,2.7,0.5,0: Broadleaf,2,TRUE,1510793780,914.6144444,945.6047778,25.12554444,24.04018889,905.0723333,24.59518889,500.0963333,90.77059259,0.100004248,26.85036667,27.49012963,999.9,0,0,9986.188148,0,8.681646667,-30.99041111,938.186963,968.8972963,1.085371852,945.6047778,24.04018889,2.280662222,2.182141852,19.54046296,18.83179259,1999.994444,0.980004519,0.019995585,0,2.293737037,0,4103.166296,17300.12593,38.93240741,39.437,38.63188889,38.14796296,38.30281481,1960.003704,39.99074074,0,1678817391,0,2.27965,0.200700857,14.47521367,4103.249231,15,0,--:--:--,1510781725,1510781719,0,0.193,0.167,6.707,0.869,420,32,0.3,0.13,1.090401951,-0.072877003,0.007484724,1,1,1,1-Jan,2.97269,2.75363,0.160159,0.164577,0.106712,0.104664,32678.6,35432.1,35262.2,38465.7,44622,49722.1,55074.7,61674.2,1.98215,1.82407,0.0873208,0,26.0627,999.9,52.887,32.801,29.1057,55.5858,49.5353,1,-0.00202744,0.926397,20.1123,5.19782,12.004,4.9754,3.29313,9999,9999,9999,999.9,1.86325,1.86814,1.86796,1.86905,1.86986,1.86594,1.86695,1.86836,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,9.687,0.5303,4.007189801,0.005759537,9.86E-07,-6.55E-10,-0.004475374,-0.022503083,0.002517292,-2.92E-05,-3,1614,1,27,201,201.1,2.05811,2.62817,1.54785,2.30103,1.34644,2.46216,37.5781,24.2188,18,502.166,401.511,24.0144,27.1474,30.0006,27.0364,26.976,41.2382,26.4293,100,24.0166,991.768,24.0948,102.198,102.673,NA,3
301,1510793792,5071.4,20171115 18:56:32,18:56:32,5,ely_can15_t4_ch3,ozzie,1510793784,0.002056583,2.056583371,14.43058362,929.9596347,716.1066906,65.07307268,84.50602641,0.122545587,3.6669941,0.120315103,0.075393958,321.516908,27.95273625,27.95273625,3.784396263,64.34997162,2.282971952,3.547743525,1.501424311,-90.69532667,-218.0103699,-12.88205877,-0.070847319,56.01961775,2.058494235,14.43058362,1002.126627,978.3883636,3.368700539,64.26898052,2.056583371,24.03942848,25.12201333,-1.56E-05,116.4231551,0,0,1,0,48001,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.008929,1681.207232,0.840599863,0.160757736,2.7,0.5,0: Broadleaf,2,TRUE,1510793784,929.9596429,961.2381071,25.12331786,24.03986071,920.3271786,24.59306429,500.0936786,90.77064643,0.099992739,26.849975,27.493375,999.9,0,0,9978.442857,0,8.680555,-31.27857143,953.9254643,984.91525,1.083466071,961.2381071,24.03986071,2.280461071,2.182113929,19.53904286,18.83158929,2000.008929,0.980004571,0.019995543,0,2.281178571,0,4104.669643,17300.25714,38.92814286,39.437,38.625,38.14271429,38.29428571,1960.017857,39.99107143,0,1678817395,0,2.277488462,0.304454698,21.68444445,4104.755,15,0,--:--:--,1510781725,1510781719,0,0.193,0.167,6.707,0.869,420,32,0.3,0.13,1.086016829,-0.03705115,0.004428678,1,1,1,1-Jan,2.9727,2.75372,0.161971,0.166502,0.106709,0.104663,32607.6,35350,35261.7,38465.1,44621.8,49721.8,55074.2,61673.7,1.98213,1.82407,0.0870973,0,26.0644,999.9,52.887,32.801,29.1077,55.4158,49.5192,1,-0.00144309,0.903086,20.1124,5.19827,12.004,4.9756,3.2931,9999,9999,9999,999.9,1.86327,1.86813,1.86793,1.86905,1.86987,1.86596,1.86697,1.86835,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,9.783,0.5302,4.007189801,0.005759537,9.86E-07,-6.55E-10,-0.004475374,-0.022503083,0.002517292,-2.92E-05,-3,1614,1,27,201.1,201.2,2.08496,2.63428,1.54785,2.30103,1.34644,2.43408,37.554,24.2101,18,502.193,401.548,24.0191,27.1528,30.0006,27.0412,26.9813,41.7599,26.4293,100,24.0231,1005.2,24.0992,102.197,102.672,NA,3
302,1510793797,5076.4,20171115 18:56:37,18:56:37,5,ely_can15_t4_ch3,ozzie,1510793790,0.002052707,2.052707337,14.74705122,947.3834732,728.5258912,66.20149746,86.08919099,0.122292742,3.668456484,0.120072232,0.075241291,321.518817,27.95320849,27.95320849,3.784500484,64.34707404,2.28287748,3.547756466,1.501623004,-90.52439355,-218.1784386,-12.88688499,-0.070900129,56.53613655,2.056586275,14.74705122,1019.903865,995.6813758,3.434871655,64.26898052,2.052707337,24.04047977,25.12107394,-2.29E-05,116.4231551,0,0,1,0,47961,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.020741,1681.217167,0.840599866,0.160757741,2.7,0.5,0: Broadleaf,2,TRUE,1510793790,947.3834815,978.9588148,25.12232222,24.03988148,937.6488519,24.59212222,500.0998148,90.77051481,0.09996523,26.85003704,27.49387778,999.9,0,0,9984.072593,0,8.67469963,-31.57527037,971.7974444,1003.072259,1.082447407,978.9588148,24.03988148,2.280367778,2.182113333,19.53838519,18.83159259,2000.020741,0.980004519,0.019995585,0,2.266555556,0,4106.845185,17300.35556,38.92322222,39.437,38.625,38.14337037,38.28903704,1960.029259,39.99148148,0,1678817400,0,2.269588462,-0.709528206,31.12068377,4106.756154,15,0,--:--:--,1510781725,1510781719,0,0.193,0.167,6.707,0.869,420,32,0.3,0.13,1.083069512,-0.010387317,0.001281072,1,1,1,1-Jan,2.97282,2.75371,0.163799,0.168217,0.106704,0.104662,32535.9,35277.1,35261.2,38465,44621.7,49721.8,55073.7,61673.6,1.9822,1.82393,0.0874884,0,26.0666,999.9,52.887,32.801,29.1109,54.8258,49.2188,1,-0.00101372,0.904575,20.1124,5.19737,12.004,4.9752,3.29315,9999,9999,9999,999.9,1.86326,1.86813,1.86795,1.86905,1.86984,1.86596,1.86696,1.86832,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,9.88,0.5302,4.007189801,0.005759537,9.86E-07,-6.55E-10,-0.004475374,-0.022503083,0.002517292,-2.92E-05,-3,1614,1,27,201.2,201.3,2.11426,2.63428,1.54785,2.30225,1.34644,2.34497,37.554,24.2101,18,502.294,401.505,24.0272,27.1577,30.0005,27.0469,26.9869,42.3675,26.4293,100,24.0294,1025.36,24.1038,102.196,102.671,NA,3
303,1510793802,5081.4,20171115 18:56:42,18:56:42,5,ely_can15_t4_ch3,ozzie,1510793794,0.002051471,2.051470936,14.64499268,962.9481703,744.8527995,67.68570934,87.50430959,0.122194178,3.668277729,0.119977104,0.075181535,321.5193227,27.95432028,27.95432028,3.784745863,64.34259639,2.282825825,3.547923075,1.501920039,-90.46986826,-218.2297296,-12.89066566,-0.070940809,56.91295134,2.055294135,14.64499268,1036.627313,1012.577848,3.40991525,64.26898052,2.051470936,24.03936142,25.11919273,-9.05E-06,116.4231551,0,0,1,0,48071,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.023929,1681.219843,0.840599864,0.160757738,2.7,0.5,0: Broadleaf,2,TRUE,1510793794,962.9481786,994.7436429,25.12153929,24.039775,953.1227143,24.591375,500.0985357,90.77127857,0.099977311,26.85083571,27.49805,999.9,0,0,9983.302143,0,8.676023214,-31.79507857,987.7625,1019.245571,1.081765714,994.7436429,24.039775,2.280315714,2.182122143,19.53801786,18.83165714,2000.023929,0.980004571,0.019995543,0,2.273521429,0,4109.508929,17300.38214,38.9215,39.437,38.625,38.156,38.28542857,1960.0325,39.99142857,0,1678817406,0,2.2851,0.388746156,37.10846158,4110.0012,15,0,--:--:--,1510781725,1510781719,0,0.193,0.167,6.707,0.869,420,32,0.3,0.13,1.08223878,-0.008643554,0.001098944,1,1,1,1-Jan,2.97293,2.75376,0.165598,0.17009,0.1067,0.104664,32465.8,35197.5,35261,38464.8,44621.7,49721.4,55073.4,61673.2,1.98228,1.82395,0.0878796,0,26.0682,999.9,52.887,32.821,29.1401,54.9258,48.9303,1,-0.000853659,0.96448,20.1123,5.19722,12.004,4.9753,3.29308,9999,9999,9999,999.9,1.86326,1.86814,1.86791,1.86905,1.86983,1.86594,1.86695,1.8683,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,9.976,0.53,4.007189801,0.005759537,9.86E-07,-6.55E-10,-0.004475374,-0.022503083,0.002517292,-2.92E-05,-3,1614,1,27,201.3,201.4,2.14111,2.63794,1.54785,2.30103,1.34644,2.2876,37.554,24.2101,18,502.385,401.551,24.0292,27.1634,30.0003,27.0515,26.9915,42.8845,26.4293,100,24.0218,1038.74,24.1106,102.196,102.671,NA,3
304,1510793807,5086.4,20171115 18:56:47,18:56:47,5,ely_can15_t4_ch3,ozzie,1510793800,0.002038601,2.03860088,14.97447908,980.6083249,756.3591225,68.73186252,89.10983495,0.121349316,3.67306806,0.119165295,0.074671261,321.517866,27.95698033,27.95698033,3.78533301,64.33289454,2.282658746,3.548198417,1.502674264,-89.90229883,-218.780103,-12.90657828,-0.071114069,57.37917146,2.051070664,14.97447908,1054.490397,1029.986242,3.468089852,64.26898052,2.03860088,24.04075778,25.11414667,-4.61E-05,116.4231551,0,0,1,0,47970,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.015185,1681.212467,0.840599851,0.160757712,2.7,0.5,0: Broadleaf,2,TRUE,1510793800,980.6083333,1012.673222,25.1194963,24.03994074,970.679963,24.58942222,500.093,90.77205926,0.0999359,26.85215556,27.50222593,999.9,0,0,10001.61778,0,8.683024815,-32.06453333,1005.874593,1037.616667,1.079561481,1012.673222,24.03994074,2.28014963,2.182155556,19.53684815,18.8319,2000.015185,0.980004815,0.019995348,0,2.278585185,0,4112.961852,17300.3,38.91633333,39.437,38.625,38.16633333,38.27985185,1960.024815,39.99037037,0,1678817410,0,2.276724,0.324176926,44.05076916,4113.2692,15,0,--:--:--,1510781725,1510781719,0,0.193,0.167,6.707,0.869,420,32,0.3,0.13,1.08066878,-0.024042439,0.002632278,1,1,1,1-Jan,2.97295,2.75397,0.167408,0.171771,0.106682,0.104665,32395.1,35125.7,35260.7,38464.3,44622.3,49720.8,55073,61672.5,1.982,1.8242,0.0875443,0,26.071,999.9,52.887,32.821,29.1395,55.4158,48.8942,1,-0.000396341,0.977563,20.1122,5.19767,12.004,4.97525,3.29308,9999,9999,9999,999.9,1.86325,1.86814,1.86791,1.86905,1.86985,1.86594,1.86698,1.86835,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,10.068,0.5299,4.007189801,0.005759537,9.86E-07,-6.55E-10,-0.004475374,-0.022503083,0.002517292,-2.92E-05,-3,1614,1,27,201.4,201.5,2.17041,2.63672,1.54785,2.30103,1.34644,2.27661,37.554,24.2101,18,502.254,401.729,24.0219,27.1684,30.0005,27.0572,26.997,43.4872,26.1568,100,24.0168,1058.82,24.1236,102.195,102.669,NA,3
305,1510793812,5091.4,20171115 18:56:52,18:56:52,5,ely_can15_t4_ch3,ozzie,1510793804,0.002027895,2.027894628,14.63190018,996.3293489,775.015955,70.42786404,90.53923015,0.120620286,3.672472186,0.118461834,0.074229357,321.518841,27.96011155,27.96011155,3.786024259,64.32166393,2.282354889,3.548345534,1.50366937,-89.43015309,-219.2249478,-12.93516756,-0.071427449,57.36822456,2.044221233,14.63190018,1071.020429,1046.963758,3.412899661,64.26898052,2.027894628,24.04084396,25.1084703,-3.00E-05,116.4231551,0,0,1,0,48111,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.021429,1681.2177,0.840599844,0.160757698,2.7,0.5,0: Broadleaf,2,TRUE,1510793804,996.3293571,1028.402143,25.11593214,24.039975,986.3096429,24.58601786,500.0917143,90.77280714,0.099985318,26.85286071,27.50182143,999.9,0,0,9999.245714,0,8.682819643,-32.072775,1021.996821,1053.733571,1.075963214,1028.402143,24.039975,2.279845,2.182176429,19.5347,18.83205357,2000.021429,0.980005,0.0199952,0,2.271882143,0,4116.612857,17300.36429,38.90157143,39.437,38.625,38.1715,38.2655,1960.031429,39.99,0,1678817415,0,2.27626,-0.933699997,48.97384616,4116.966,15,0,--:--:--,1510781725,1510781719,0,0.193,0.167,6.707,0.869,420,32,0.3,0.13,1.078297805,-0.039057073,0.004164702,1,1,1,1-Jan,2.97308,2.75395,0.169174,0.173596,0.106666,0.104669,32326.3,35048,35260.6,38463.9,44623.2,49720.2,55073,61671.9,1.98185,1.82383,0.0874139,0,26.0732,999.9,52.912,32.801,29.1208,55.1858,48.8702,1,-9.15E-05,0.978096,20.1123,5.19752,12.0041,4.97535,3.29308,9999,9999,9999,999.9,1.86325,1.86814,1.86791,1.86905,1.86984,1.8659,1.86698,1.86834,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,10.17,0.5296,4.007189801,0.005759537,9.86E-07,-6.55E-10,-0.004475374,-0.022503083,0.002517292,-2.92E-05,-3,1614,1,27,201.5,201.6,2.19604,2.62329,1.54785,2.30103,1.34644,2.38037,37.53,24.2188,18,502.196,401.554,24.0165,27.1738,30.0004,27.0618,27.0017,44.0037,26.1568,100,24.0145,1072.21,24.133,102.195,102.668,NA,3
306,1510793817,5096.4,20171115 18:56:57,18:56:57,5,ely_can15_t4_ch3,ozzie,1510793810,0.002017616,2.01761583,14.57839845,1014.087547,791.8747842,71.96026892,92.15347435,0.119918872,3.672635284,0.117785303,0.073804345,321.5192041,27.96269055,27.96269055,3.786593682,64.30839094,2.281945838,3.54844182,1.504647844,-88.9768581,-219.6539459,-12.96010157,-0.071701462,57.55256641,2.032991093,14.57839845,1088.809401,1064.417879,3.490804138,64.26898052,2.01761583,24.04294992,25.10508545,-2.00E-05,116.4231551,0,0,1,0,47950,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.023704,1681.219611,0.840599843,0.160757697,2.7,0.5,0: Broadleaf,2,TRUE,1510793810,1014.087556,1046.273333,25.11129259,24.04124074,1003.966593,24.58158148,500.0914815,90.7732963,0.099996244,26.85332222,27.49931852,999.9,0,0,9999.818519,0,8.675617778,-32.18582222,1040.207407,1072.047037,1.070044074,1046.273333,24.04124074,2.279434815,2.182303333,19.53180741,18.83298889,2000.023704,0.980004963,0.01999523,0,2.228651852,0,4120.792222,17300.38889,38.88877778,39.437,38.625,38.15714815,38.25459259,1960.033704,39.99,0,1678817421,0,2.241796154,-0.227203422,46.95829061,4120.947308,15,0,--:--:--,1510781725,1510781719,0,0.193,0.167,6.707,0.869,420,32,0.3,0.13,1.07308,-0.067067456,0.006753284,1,1,1,1-Jan,2.97292,2.75366,0.170965,0.175269,0.106654,0.104669,32256.2,34976.6,35260.2,38463.4,44623.1,49719.9,55072,61671.5,1.9815,1.8243,0.0864454,0,26.0747,999.9,52.887,32.821,29.1411,55.5558,49.0665,1,0.000330285,0.94915,20.1122,5.19722,12.004,4.97535,3.29308,9999,9999,9999,999.9,1.86325,1.86813,1.86793,1.86905,1.86985,1.86594,1.86701,1.86835,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,10.27,0.5294,4.007189801,0.005759537,9.86E-07,-6.55E-10,-0.004475374,-0.022503083,0.002517292,-2.92E-05,-3,1614,1,27,201.5,201.6,2.22534,2.62085,1.54785,2.30103,1.34644,2.44751,37.53,24.2188,18,502.016,401.858,24.0151,27.179,30.0005,27.0675,27.0074,44.6002,25.8737,100,24.0189,1092.31,24.1468,102.193,102.668,NA,3
307,1510793822,5101.4,20171115 18:57:02,18:57:02,5,ely_can15_t4_ch3,ozzie,1510793814,0.001969835,1.969834658,14.94102938,1029.862134,797.1234153,72.43762904,93.58747946,0.11682444,3.672401667,0.114798433,0.071928123,321.518613,27.97256031,27.97256031,3.788773538,64.29800135,2.281544005,3.548390241,1.507229533,-86.86970842,-221.6429997,-13.07892156,-0.073016722,57.36097509,2.015684076,14.94102938,1105.384832,1081.304485,3.381355159,64.26898052,1.969834658,24.06457741,25.1014097,-1.52E-06,116.4231551,0,0,1,0,48077,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.02,1681.2165,0.840599844,0.160757699,2.7,0.5,0: Broadleaf,2,TRUE,1510793814,1029.862143,1061.952143,25.10673214,24.04578571,1019.651143,24.57723214,500.0919286,90.77380357,0.099990436,26.853075,27.49712857,999.9,0,0,9998.865,0,8.412910357,-32.08982857,1056.383929,1088.116429,1.0609425,1061.952143,24.04578571,2.279033571,2.1827275,19.52896786,18.83609643,2000.02,0.980004857,0.019995314,0,2.198203571,0,4124.343571,17300.35714,38.87942857,39.437,38.625,38.14492857,38.25,1960.03,39.99,0,1678817425,0,2.207711538,0.213179488,40.75384614,4124.468077,15,0,--:--:--,1510781725,1510781719,0,0.193,0.167,6.707,0.869,420,32,0.3,0.13,1.065452927,-0.109348223,0.011821184,1,1,1,1-Jan,2.97277,2.75399,0.172694,0.177056,0.106648,0.104772,32188.7,34900.8,35259.9,38463.3,44623.3,49713.7,55071.8,61670.9,1.9815,1.82432,0.086911,0,26.0769,999.9,52.887,32.801,29.1063,55.1458,49.3349,1,0.000691057,0.927184,20.1124,5.19782,12.004,4.97525,3.29315,9999,9999,9999,999.9,1.86325,1.86814,1.86794,1.86905,1.86983,1.86594,1.867,1.8683,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,10.36,0.5293,4.007189801,0.005759537,9.86E-07,-6.55E-10,-0.004475374,-0.022503083,0.002517292,-2.92E-05,-3,1614,1,27,201.6,201.7,2.2522,2.61597,1.54785,2.30103,1.34644,2.46338,37.53,24.2188,18,502.058,401.904,24.0194,27.1842,30.0004,27.072,27.0119,45.1124,25.8737,100,24.0236,1105.72,24.154,102.193,102.667,NA,3
