obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd.dt,αVc,Edyn,Hr,Hs,dHs.dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2.MN,ΔCO2.SLP,ΔCO2.SD,ΔCO2.OK,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,CO2_hrs,AccH2O_des,AccCO2_soda,AccH2O_hum,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,chamber
714,1678300624,8799.4,20230308 12:37:04,12:37:04,5,pas_smi12_t2_ch3,gibson,1678300616,0.015734387,15.73438721,91.66769585,1362.796407,998.1123183,90.5900835,123.6893264,0.510359275,4.380728366,0.479478844,0.302292931,321.5141268,33.33898485,34.99878929,5.647992666,50.17357211,2.808352257,5.5972739,2.839640409,-693.8864761,-38.44825567,-2.048067235,-412.8686722,204.0728806,15.75228442,91.66769585,1467.475211,1430.905333,3.31607959,67.5298094,15.73438721,27.58765625,30.9396703,2.55E-06,116.1095608,5,1,1,0,46608,1999.990357,1681.191727,0.840599916,0.160757838,1.1,0.5,0: Broadleaf,2,TRUE,1678300616,1362.796429,1412.379286,30.94213929,27.5863,1362.121786,30.61096071,500.3625357,90.66135,0.100062154,34.83599286,34.99878929,999.9,0,0,9988.525714,0,6.56574,-49.58403571,1406.309643,1452.448571,3.355834643,1412.379286,27.5863,2.805255714,2.501010714,22.91504643,21.03308214,1999.990357,0.980002179,0.019997982,0,2.516446429,0,4236.2925,16705.32857,46.8905,48.375,47.714,46.75,46.75,1959.998929,39.99428571,0,1678300631,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,-49.68404146,2.168420906,0.391216616,0,3.359180976,-0.061144599,0.006133726,1,1,2,2-Jan,2.8456,2.71016,0.204196,0.2081,0.122458,0.112687,22563.7,19331.8,25379,23781.1,38030,34916.2,45913.6,42408.9,1.75753,1.8796,0.158608,0,32.4496,999.9,57.057,30.313,27.2997,54.8494,43.6018,1,0.122957,-1.98961,20.2314,5.23361,11.9914,4.95575,3.304,999.9,9999,9999,9999,1.86815,1.86383,1.87149,1.86226,1.86172,1.86814,1.85827,1.86472,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.67,0.3312,0.230012463,8.16E-05,7.70E-07,-4.34E-10,0.331178423,0,0,0,1,1579,2,27,47681.3,47681.3,2.83813,2.33032,1.44775,2.30347,1.44409,2.32178,35.5218,14.2371,18,422.617,484.486,34.5959,29.1702,30.0002,28.8565,28.8503,56.8332,0,100,34.5953,1456.52,29.0139,97.1492,99.717,NA,3
715,1678300629,8804.4,20230308 12:37:09,12:37:09,5,pas_smi12_t2_ch3,gibson,1678300622,0.015713085,15.71308524,91.65911243,1380.199608,1013.902325,92.02199029,125.2672094,0.509088222,4.381368892,0.478360647,0.301581479,321.5162577,33.34397038,35.00643333,5.650383933,50.16510048,2.808032561,5.597581854,2.842351372,-692.9470591,-40.02506912,-2.13183917,-413.5877097,204.1166321,15.73302537,91.65911243,1484.951061,1447.925152,3.411658225,67.5298094,15.71308524,27.5871751,30.93486242,-4.83E-06,116.1095608,5,1,1,0,46678,2000.004444,1681.203499,0.840599882,0.160757772,1.1,0.5,0: Broadleaf,2,TRUE,1678300622,1380.19963,1429.848519,30.93902593,27.58714444,1379.529259,30.60784444,500.3424815,90.66023704,0.099975259,34.83698519,35.00643333,999.9,0,0,9990.57963,0,6.56574,-49.64932222,1424.264444,1470.414074,3.351882222,1429.848519,27.58714444,2.804939259,2.501056667,22.91318519,21.03336667,2000.004444,0.980002444,0.019997707,0,2.529733333,0,4235.848519,16705.44444,46.90714815,48.38877778,47.736,46.75,46.75,1960.013333,39.99222222,0,1678300636,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,-49.65823902,-0.402963763,0.370921657,0,3.354550732,-0.045374425,0.004783683,1,1,2,2-Jan,2.84541,2.71035,0.205655,0.209541,0.122441,0.112684,22522.2,19296.5,25378.8,23781,38030.6,34916.3,45913.3,42408.8,1.7572,1.8797,0.159204,0,32.4519,999.9,57.057,30.313,27.2969,55.1294,43.0729,1,0.123333,-1.98165,20.2314,5.23361,11.9914,4.9556,3.30395,999.9,9999,9999,9999,1.86814,1.86383,1.87147,1.86227,1.86172,1.86814,1.85822,1.86478,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.66,0.3312,0.230012463,8.16E-05,7.70E-07,-4.34E-10,0.331178423,0,0,0,1,1579,2,27,47681.4,47681.4,2.86377,2.31567,1.44775,2.30347,1.44409,2.53296,35.5451,14.2371,18,422.449,484.572,34.5966,29.1713,30.0002,28.8588,28.8527,57.316,0,100,34.5938,1476.65,29.0139,97.1486,99.7168,NA,3
716,1678300634,8809.4,20230308 12:37:14,12:37:14,5,pas_smi12_t2_ch3,gibson,1678300626,0.015705416,15.70541624,91.50178862,1395.684979,1028.655588,93.36019885,126.6715785,0.508334596,4.385588391,0.477722566,0.301173231,321.5182034,33.34780884,35.013175,5.652493641,50.15770859,2.80779122,5.59792562,2.844702422,-692.6088562,-41.39569375,-2.202805094,-414.6891517,204.6567647,15.72023603,91.50178862,1502.355743,1465.14303,3.458310421,67.5298094,15.70541624,27.58696907,30.93295879,-2.67E-07,116.1095608,5,1,1,0,46941,2000.016786,1681.213854,0.840599872,0.160757752,1.1,0.5,0: Broadleaf,2,TRUE,1678300626,1395.685,1445.501786,30.93663214,27.5875,1395.018929,30.60546071,500.3473929,90.65944643,0.099987461,34.83809286,35.013175,999.9,0,0,10003.39214,0,6.56574,-49.816225,1440.241429,1486.510714,3.349133929,1445.501786,27.5875,2.804698571,2.5010675,22.911775,21.03344643,2000.016786,0.980002393,0.019997761,0,2.502282143,0,4235.546786,16705.55357,46.92592857,48.38828571,47.74325,46.75442857,46.7655,1960.025,39.99178571,0,1678300641,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,-49.80574634,-1.280278746,0.415492859,0,3.35156,-0.035404181,0.003779546,1,1,2,2-Jan,2.8455,2.71051,0.20712,0.211,0.122434,0.112687,22480.6,19261,25378.9,23781.1,38030.6,34916.5,45912.9,42409.1,1.75758,1.87955,0.15793,0,32.4527,999.9,57.057,30.313,27.2982,54.6594,43.145,1,0.123308,-1.95608,20.2316,5.23391,11.9918,4.9557,3.3039,999.9,9999,9999,9999,1.86816,1.86381,1.87149,1.86229,1.86172,1.86813,1.85823,1.86476,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.66,0.3312,0.230012463,8.16E-05,7.70E-07,-4.34E-10,0.331178423,0,0,0,1,1579,2,27,47681.5,47681.5,2.89062,2.33154,1.44775,2.30347,1.44409,2.31079,35.5451,14.2371,18,422.68,484.495,34.5949,29.1736,30.0001,28.8614,28.8553,57.8651,0,100,34.5747,1490.04,29.0139,97.1481,99.7174,NA,3
717,1678300639,8814.4,20230308 12:37:19,12:37:19,5,pas_smi12_t2_ch3,gibson,1678300632,0.015691102,15.69110241,92.02725742,1413.140719,1043.225624,94.68202194,128.2551133,0.50777837,4.390061795,0.477260255,0.300876625,321.5158186,33.35299669,35.01296667,5.652428436,50.15050529,2.807578183,5.598304876,2.844850253,-691.9776161,-41.09940133,-2.184820599,-413.7460195,206.0808446,15.70706675,92.02725742,1519.669716,1482.352485,3.455205506,67.5298094,15.69110241,27.5892074,30.93221333,-3.76E-07,116.1095608,5,1,1,0,46974,2000.002222,1681.201589,0.84059986,0.160757731,1.1,0.5,0: Broadleaf,2,TRUE,1678300632,1413.140741,1463.327778,30.93446296,27.58806667,1412.481481,30.6033,500.3380741,90.65897037,0.099941019,34.83931481,35.01296667,999.9,0,0,10016.94111,0,6.56574,-50.18606667,1458.252222,1504.842593,3.346408889,1463.327778,27.58806667,2.804487778,2.501105185,22.91052963,21.0336963,2000.002222,0.980002556,0.019997593,0,2.4901,0,4235.201481,16705.44074,46.93240741,48.40944444,47.74766667,46.76377778,46.78674074,1960.011481,39.99074074,0,1678300646,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,-49.93737317,-4.308271777,0.465509209,0,3.347749756,-0.031697352,0.003346573,1,1,2,2-Jan,2.84545,2.71052,0.208582,0.212412,0.122433,0.112688,22438.9,19226.1,25378.6,23780.6,38030.7,34916,45913,42408.5,1.75812,1.87917,0.157222,0,32.4553,999.9,57.057,30.313,27.2997,53.6794,43.5457,1,0.123404,-1.91986,20.2321,5.23286,11.992,4.95565,3.30395,999.9,9999,9999,9999,1.86817,1.8638,1.87149,1.8623,1.86172,1.86813,1.85823,1.86474,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.65,0.3312,0.230012463,8.16E-05,7.70E-07,-4.34E-10,0.331178423,0,0,0,1,1579,2,27,47681.6,47681.6,2.91504,2.29614,1.44775,2.30347,1.44409,2.48657,35.5218,14.2459,18,423.012,484.268,34.5791,29.1761,30.0002,28.8644,28.8576,58.3482,0,100,34.5729,1510.17,29.0139,97.1478,99.7157,NA,3
718,1678300644,8819.4,20230308 12:37:24,12:37:24,5,pas_smi12_t2_ch3,gibson,1678300636,0.015681589,15.68158946,91.84023696,1428.874978,1058.819707,96.09744534,129.6833013,0.507799537,4.390334872,0.477280735,0.300889486,321.5198357,33.35608406,35.00666071,5.650455078,50.14393572,2.807412648,5.598708215,2.843042429,-691.5580953,-39.30181704,-2.089081134,-411.4291578,206.6576052,15.69417452,91.84023696,1537.011871,1499.672727,3.468513014,67.5298094,15.68158946,27.59011569,30.93114727,7.80E-07,116.1095608,5,1,1,0,46383,2000.027143,1681.222543,0.840599863,0.160757736,1.1,0.5,0: Broadleaf,2,TRUE,1678300636,1428.875,1479.24,30.9326,27.58888571,1428.220714,30.60143214,500.3293571,90.65901071,0.100015307,34.84061429,35.00666071,999.9,0,0,10017.76071,0,6.56574,-50.36428929,1474.485714,1521.207857,3.343720357,1479.24,27.58888571,2.804319643,2.50118,22.90954286,21.03419286,2000.027143,0.980002607,0.019997539,0,2.495846429,0,4235.036071,16705.65357,46.9415,48.41707143,47.74775,46.77878571,46.80535714,1960.035714,39.99142857,0,1678300651,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,-50.23307,-2.27326379,0.248448303,0,3.345609,-0.035014334,0.003513182,1,1,2,2-Jan,2.84571,2.70979,0.210031,0.213823,0.122426,0.112687,22397.7,19191.8,25378.6,23780.8,38031.2,34916.2,45913.1,42408.7,1.75835,1.87875,0.157461,0,32.4553,999.9,57.057,30.293,27.2685,54.7394,42.6843,1,0.123537,-1.9504,20.2317,5.23002,11.992,4.95525,3.30373,999.9,9999,9999,9999,1.86817,1.86385,1.87149,1.86228,1.86172,1.86814,1.85824,1.86476,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.65,0.3312,0.230012463,8.16E-05,7.70E-07,-4.34E-10,0.331178423,0,0,0,1,1579,2,27,47681.7,47681.7,2.94189,2.34131,1.44897,2.30225,1.44409,2.2876,35.5218,14.2283,18,423.156,484.009,34.5702,29.1775,30.0003,28.8667,28.86,58.9127,0,100,34.5722,1523.62,29.0139,97.148,99.7164,NA,3
719,1678300649,8824.4,20230308 12:37:29,12:37:29,5,pas_smi12_t2_ch3,gibson,1678300642,0.015651689,15.65168916,92.42552947,1446.527756,1073.302198,97.41207357,131.2857353,0.507097566,4.384962046,0.476625481,0.300476011,321.5168826,33.36130223,35.00125926,5.648765245,50.13561239,2.807204954,5.599223427,2.841560291,-690.239492,-37.58442748,-2.000204991,-408.3072419,206.5764578,15.68024403,92.42552947,1553.815729,1516.691879,3.395478043,67.5298094,15.65168916,27.58860001,30.92346485,-5.36E-06,116.1095608,5,1,1,0,46786,2000.008889,1681.207189,0.840599858,0.160757727,1.1,0.5,0: Broadleaf,2,TRUE,1678300642,1446.527778,1496.933333,30.93024444,27.58936296,1445.880741,30.59906296,500.3103333,90.65927778,0.09994527,34.84227407,35.00125926,999.9,0,0,10001.52148,0,6.56574,-50.40524815,1492.698519,1539.404444,3.340877037,1496.933333,27.58936296,2.804113333,2.501231111,22.90832222,21.03451852,2000.008889,0.980002667,0.019997478,0,2.501977778,0,4234.677778,16705.49259,46.94166667,48.437,47.75,46.79592593,46.812,1960.018148,39.99074074,0,1678300656,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,-50.35438049,-0.785728223,0.191246907,0,3.342489024,-0.030483345,0.003131462,1,1,2,2-Jan,2.84541,2.71011,0.211462,0.215277,0.122406,0.112685,22357.1,19156.7,25378.5,23781.3,38031.7,34917.2,45912.6,42409.7,1.7577,1.87947,0.157282,0,32.4553,999.9,57.057,30.313,27.3012,53.7594,42.5962,1,0.123659,-1.96339,20.2316,5.23092,11.992,4.95555,3.30395,999.9,9999,9999,9999,1.86817,1.86384,1.87149,1.86226,1.86172,1.86813,1.85825,1.86478,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.63,0.3312,0.230012463,8.16E-05,7.70E-07,-4.34E-10,0.331178423,0,0,0,1,1579,2,27,47681.8,47681.7,2.96631,2.30225,1.44775,2.30347,1.44409,2.44141,35.5451,14.2459,18,422.804,484.506,34.5689,29.1787,30.0003,28.8691,28.8624,59.3705,0,100,34.5695,1543.76,29.0139,97.1472,99.7186,NA,3
720,1678300654,8829.4,20230308 12:37:34,12:37:34,5,pas_smi12_t2_ch3,gibson,1678300646,0.01563396,15.63395967,93.1641892,1462.256764,1085.440342,98.51362117,132.7131518,0.506461042,4.37744702,0.476014127,0.300091714,321.5151204,33.36421141,35.001525,5.648848371,50.12339012,2.806860292,5.599901134,2.84198808,-689.4576216,-37.06753111,-1.976106507,-406.9861389,207.0382531,15.66386977,93.1641892,1571.630165,1533.992424,3.468370717,67.5298094,15.63395967,27.58890334,30.91986606,-2.83E-06,116.1095608,5,1,1,0,46607,1999.997857,1681.197921,0.840599861,0.160757732,1.1,0.5,0: Broadleaf,2,TRUE,1678300646,1462.256786,1512.811071,30.92647857,27.58918929,1461.616429,30.5953,500.3277857,90.65913214,0.099997936,34.84445714,35.001525,999.9,0,0,9978.877857,0,6.56574,-50.55383929,1508.923571,1555.732143,3.337290714,1512.811071,27.58918929,2.803767143,2.501211071,22.90629286,21.03438571,1999.997857,0.980002607,0.019997539,0,2.476475,0,4234.3125,16705.38929,46.9415,48.437,47.75442857,46.80757143,46.812,1960.007143,39.99071429,0,1678300661,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,-50.49065366,-1.431980488,0.249392826,0,3.339639024,-0.041373659,0.004338703,1,1,2,2-Jan,2.84542,2.70994,0.212902,0.216658,0.122399,0.112686,22316.1,19122.4,25378.3,23780.7,38031.8,34916.4,45912.2,42408.8,1.75713,1.87973,0.157781,0,32.4554,999.9,57.057,30.313,27.3006,54.8194,42.6963,1,0.123928,-1.96768,20.2316,5.23092,11.992,4.9557,3.304,999.9,9999,9999,9999,1.86819,1.86383,1.87148,1.86224,1.86172,1.86814,1.85825,1.86477,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.63,0.3312,0.230012463,8.16E-05,7.70E-07,-4.34E-10,0.331178423,0,0,0,1,1579,2,27,47681.8,47681.8,2.99316,2.34253,1.44775,2.30347,1.44409,2.23267,35.5218,14.2283,18,422.495,484.692,34.5676,29.1811,30.0001,28.8717,28.865,59.9313,0,100,34.5692,1557.2,29.0139,97.1464,99.7163,NA,3
721,1678300659,8834.4,20230308 12:37:39,12:37:39,5,pas_smi12_t2_ch3,gibson,1678300652,0.015607269,15.60726909,92.93292988,1479.868496,1102.134766,100.0291006,134.311991,0.505192834,4.374727133,0.47487569,0.299369451,321.5098646,33.36836069,35.00628519,5.65033758,50.11445782,2.806407672,5.599996077,2.843929908,-688.2805667,-38.09506282,-2.032198048,-406.897963,207.3227408,15.64386787,92.93292988,1588.769786,1551.251273,3.454795496,67.5298094,15.60726909,27.58816669,30.91329394,-4.55E-06,116.1095608,5,1,1,0,46470,1999.965185,1681.170456,0.84059986,0.160757731,1.1,0.5,0: Broadleaf,2,TRUE,1678300652,1479.868519,1530.536667,30.9213963,27.58853704,1479.237037,30.59021852,500.3557037,90.65942593,0.099983689,34.84476296,35.00628519,999.9,0,0,9970.648148,0,6.56574,-50.66771111,1527.089259,1573.959259,3.332855926,1530.536667,27.58853704,2.803315556,2.501161481,22.90362963,21.03405926,1999.965185,0.980002556,0.019997593,0,2.450711111,0,4233.763704,16705.11481,46.937,48.437,47.75459259,46.812,46.812,1959.975185,39.99,0,1678300666,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,-50.60375366,-1.818947038,0.265346223,0,3.335436585,-0.052515889,0.005289449,1,1,2,2-Jan,2.84538,2.70996,0.214323,0.218036,0.122381,0.112684,22275.5,19088.7,25378,23780.6,38032.2,34916.3,45911.8,42408.5,1.75755,1.87962,0.158243,0,32.4582,999.9,57.081,30.293,27.2801,54.5294,43.6699,1,0.123869,-1.95852,20.2316,5.23077,11.992,4.9557,3.30398,999.9,9999,9999,9999,1.86819,1.86384,1.87147,1.86225,1.86172,1.86815,1.85823,1.86476,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.62,0.3312,0.230012463,8.16E-05,7.70E-07,-4.34E-10,0.331178423,0,0,0,1,1579,2,27,47681.9,47681.9,3.01758,2.31812,1.44775,2.30347,1.44409,2.34253,35.5218,14.2371,18,422.753,484.641,34.5676,29.1824,30.0003,28.8741,28.8668,60.3824,0,100,34.556,1577.27,29.0139,97.1454,99.7158,NA,3
722,1678300664,8839.4,20230308 12:37:44,12:37:44,5,pas_smi12_t2_ch3,gibson,1678300656,0.015606865,15.60686491,93.98841823,1495.550335,1113.474905,101.0588108,135.7359179,0.505004754,4.379506258,0.474740387,0.299280617,321.50613,33.37246446,35.00741786,5.650691983,50.10037185,2.806010162,5.600777117,2.844681822,-688.2627424,-37.81015709,-2.014834383,-406.5816039,207.8310607,15.62526819,93.98841823,1605.708801,1568.220121,3.398603254,67.5298094,15.60686491,27.58693928,30.91195212,5.70E-07,116.1095608,5,1,1,0,46849,1999.941786,1681.1508,0.840599867,0.160757744,1.1,0.5,0: Broadleaf,2,TRUE,1678300656,1495.550357,1546.378214,30.91686786,27.58794643,1494.926786,30.5857,500.3543214,90.65991786,0.099928018,34.84727857,35.00741786,999.9,0,0,9984.998929,0,6.56574,-50.82814286,1543.263571,1590.249643,3.328920714,1546.378214,27.58794643,2.802921071,2.501122143,22.90130357,21.0338,1999.941786,0.980002393,0.019997761,0,2.472332143,0,4233.245357,16704.925,46.94825,48.437,47.76328571,46.812,46.812,1959.951786,39.99,0,1678300671,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,-50.67199756,-1.351039024,0.251189635,0,3.332228537,-0.05136669,0.005210679,1,1,2,2-Jan,2.84522,2.71046,0.215718,0.219445,0.122372,0.11268,22235.8,19054.3,25377.9,23780.6,38032.6,34916.3,45911.7,42408.4,1.75773,1.87935,0.157535,0,32.4597,999.9,57.057,30.313,27.2959,54.7194,43.4014,1,0.123968,-1.93075,20.2319,5.23167,11.9917,4.95555,3.30395,999.9,9999,9999,9999,1.86817,1.86384,1.87149,1.86226,1.86172,1.86814,1.85824,1.86476,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.61,0.3311,0.230012463,8.16E-05,7.70E-07,-4.34E-10,0.331178423,0,0,0,1,1579,2,27,47682,47682,3.04199,2.30835,1.44775,2.30347,1.44409,2.55493,35.5218,14.2371,18,422.869,484.482,34.5577,29.1836,30.0001,28.8766,28.8693,60.9349,0,100,34.547,1590.71,29.0139,97.1451,99.7155,NA,3
723,1678300669,8844.4,20230308 12:37:49,12:37:49,5,pas_smi12_t2_ch3,gibson,1678300662,0.015578416,15.57841648,93.08632225,1513.156274,1132.353545,102.7727822,137.3345638,0.503692579,4.38457284,0.473612817,0.298560751,321.5054903,33.37891481,35.0111037,5.651845386,50.09334304,2.805584687,5.600713621,2.846260699,-687.0081666,-38.7735028,-2.063816771,-406.3399958,208.0877687,15.6053867,93.08632225,1623.351424,1585.614606,3.493142094,67.5298094,15.57841648,27.58644517,30.90550182,-6.62E-06,116.1095608,5,1,1,0,46636,1999.937778,1681.147433,0.840599869,0.160757747,1.1,0.5,0: Broadleaf,2,TRUE,1678300662,1513.156296,1564.094815,30.91201481,27.58728889,1512.541481,30.58085556,500.3507778,90.66037037,0.099960322,34.84707407,35.0111037,999.9,0,0,10000.22704,0,6.56574,-50.93923333,1561.422593,1608.468519,3.32472963,1564.094815,27.58728889,2.802495926,2.501075185,22.89879259,21.0334963,1999.937778,0.980002444,0.019997707,0,2.505774074,0,4232.564815,16704.9037,46.95566667,48.437,47.77755556,46.812,46.81666667,1959.947778,39.99,0,1678300676,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,-50.88862683,-1.23285993,0.208838878,0,3.327843659,-0.046978328,0.004790466,1,1,2,2-Jan,2.84532,2.71037,0.217135,0.220796,0.122355,0.112682,22195.8,19021.2,25378.1,23780.6,38033.2,34916.2,45911.5,42408.3,1.75767,1.8794,0.157975,0,32.4611,999.9,57.057,30.293,27.2702,54.7894,43.6498,1,0.124057,-1.91038,20.2319,5.23406,11.992,4.95575,3.304,999.9,9999,9999,9999,1.86815,1.86384,1.87149,1.86224,1.86172,1.86813,1.85825,1.86476,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.6,0.3311,0.230012463,8.16E-05,7.70E-07,-4.34E-10,0.331178423,0,0,0,1,1579,2,27,47682.1,47682.1,3.06519,2.29492,1.44775,2.30347,1.44409,2.50244,35.5451,14.2371,18,422.857,484.535,34.5483,29.1861,30.0002,28.879,28.8718,61.3904,0,100,34.537,1604.14,29.0139,97.1451,99.7153,NA,3
724,1678302332,10507,20230308 13:05:31,13:05:31,5,pas_smi14_t3_ch3,gibson,1678302324,0.006177746,6.177746182,22.38498453,402.7805838,307.3513581,27.8792655,36.53547167,0.437171899,3.401043632,0.408180672,0.257557282,321.5166978,30.25777106,29.51621667,4.143483735,66.24401746,2.823352384,4.26204885,1.320131351,-272.4386066,89.90302457,5.86374396,144.8448597,22.49864556,5.898751678,22.38498453,431.6030577,415.7118242,-0.004458249,67.53491472,6.177746182,26.66448553,30.99420061,-0.02274525,116.1812151,14,3,1,0,47552,2000.008,1681.20642,0.840599848,0.160757706,3.46,0.5,0: Broadleaf,2,TRUE,1678302324,402.7806,419.9827333,31.12568333,27.17334,402.4212667,30.79450333,500.3213,90.60821333,0.099911987,30.00653333,29.51621667,999.9,0,0,10042.32,0,8.036165667,-17.20206333,415.7201667,431.7138333,3.952343333,419.9827333,27.17334,2.820241333,2.462127,23.00303333,20.77678333,2000.008,0.9800048,0.019995413,0,2.47399,0,5909.108667,16705.49333,47.2227,48.6208,48.1954,46.64773333,46.8309,1960.018,39.99,0,1678302339,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,-17.21236,0.143500188,0.037940136,0,3.8255135,2.348954522,0.269403363,0,0,2,0/2,2.8447,2.71035,0.0882478,0.091105,0.12248,0.108738,25832.3,22194.1,25360.1,23787.6,37998.8,35080.1,45880.3,42422.3,1.7417,1.87053,-0.00717118,0,29.4823,999.9,57.105,30.323,27.3502,54.3967,43.0409,1,0.133097,4.68521,20.1825,5.23376,11.992,4.95625,3.30398,999.9,9999,9999,9999,1.86813,1.86375,1.87143,1.86219,1.8617,1.86813,1.85822,1.86474,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.359,0.3312,0.230012463,8.16E-05,7.70E-07,-4.34E-10,0.331178423,0,0,0,1,1579,2,27,47709.8,47709.8,1.05713,2.34009,1.44775,2.30347,1.44409,2.47925,35.5915,13.9482,18,414.029,479.041,23.5401,29.2529,30,28.9019,28.9086,21.1472,21.4792,100,23.5525,413.055,24.3636,97.0782,99.7471,NA,3
