obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd.dt,αVc,Edyn,Hr,Hs,dHs.dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2.MN,ΔCO2.SLP,ΔCO2.SD,ΔCO2.OK,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccH2O_des,CO2_hrs,AccH2O_hum,AccCO2_soda,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,chamber
729,1679440960,19294.9,20230321 18:22:39,18:22:39,5,pas_smi28_t2_ch5,gibson,1679440952,0.00112209,1.122089928,8.520586501,580.0945671,360.0872561,32.28229235,52.00623484,0.066357634,3.735509283,0.06570966,0.041126228,321.5118067,20.38933187,20.03640714,2.351908834,38.2128739,0.848303987,2.219942916,1.503604846,-49.48416582,-187.1793598,-10.03037853,74.81790253,61.29356124,1.116172346,8.520586501,630.9640028,610.1324364,3.335476798,67.69851496,1.122089928,8.922975443,9.465165265,-5.66E-07,126.8619307,3,1,1,0,48621,1999.978214,1681.181329,0.840599821,0.160757654,2.44,0.5,0: Broadleaf,2,TRUE,1679440952,580.0945714,610.3099643,9.462260357,8.922933571,579.6635,9.649121071,500.1958929,89.55131071,0.099994068,19.10696429,20.03640714,999.9,0,0,9982.187143,0,11.9074,-30.21542857,585.6360714,615.8048214,0.539326679,610.3099643,8.922933571,0.847357857,0.799060464,4.526412857,3.690623214,1999.978214,0.980004143,0.019995664,0,2.597864286,0,3849.873214,16705.25714,41.67371429,44.01771429,42.937,42,40.75,1959.984286,39.9875,0,1679440980,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,-30.2581425,-0.725629644,0.382364864,0,0.53828005,0.021938341,0.002231238,1,1,2,2-Jan,2.87378,2.7102,0.118292,0.122345,0.0521752,0.0492886,24927.7,21587.8,25293.5,23949.3,40927.4,37671.2,45710,42694,1.79923,1.84938,0.052359,0,19.1331,999.9,26.608,30.061,12.7022,56.3317,44.5393,1,-0.101974,5.16597,20.1568,5.23541,11.992,4.95705,3.304,9999,999.9,9999,9999,1.86844,1.86416,1.87178,1.86249,1.86197,1.86844,1.85852,1.86501,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.44,-0.1868,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,411.2,411.2,1.47095,2.37549,1.44775,2.30469,1.44409,2.4353,34.6921,24.2976,18,425.242,441.058,14.079,25.8926,30.0006,25.9177,25.8883,29.521,30.9275,13.2358,14.0372,655.686,8.9592,96.7553,100.4,NA,5
730,1679440964,19299.4,20230321 18:22:44,18:22:44,5,pas_smi28_t2_ch5,gibson,1679440956,0.001114993,1.114993097,9.4371117,594.9729595,351.3568942,31.50000998,53.34078958,0.065994803,3.7356698,0.065353886,0.040903244,321.5115116,20.39202406,20.02770357,2.350641871,38.21342202,0.848383408,2.22011891,1.502258463,-49.17119557,-185.1784636,-9.922351518,77.2395009,61.70573517,1.118172744,9.4371117,646.8007721,625.3266303,3.373795541,67.69851496,1.114993097,8.922017688,9.460751147,3.09E-06,126.8619307,2,0,1,0,48638,1999.977143,1681.180365,0.840599789,0.160757593,2.44,0.5,0: Broadleaf,2,TRUE,1679440956,594.9729643,625.3983571,9.463024286,8.922726786,594.5372143,9.649876071,500.1916786,89.55246071,0.099999489,19.10823571,20.02770357,999.9,0,0,9982.656786,0,11.9074,-30.42547143,600.6569643,631.0289643,0.540298071,625.3983571,8.922726786,0.847437143,0.799052107,4.527750357,3.690476071,1999.977143,0.980005179,0.019994593,0,2.576117857,0,3850.0225,16705.24286,41.6715,44.00885714,42.937,41.98425,40.75,1959.985357,39.98535714,0,1679440985,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,-30.2741675,-2.518684053,0.405668569,0,0.539683525,0.016716349,0.001869151,1,1,2,2-Jan,2.87346,2.70998,0.120322,0.124189,0.0521554,0.04929,24869.9,21542.6,25293,23949.4,40927.5,37671.3,45709.2,42694.1,1.79935,1.84997,0.0523999,0,19.1345,999.9,26.608,30.041,12.6885,56.1317,45.3886,1,-0.102058,5.14962,20.1572,5.23526,11.992,4.9569,3.30395,9999,999.9,9999,9999,1.86843,1.86415,1.87178,1.86249,1.86198,1.86844,1.85852,1.86498,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.444,-0.1869,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,411.3,411.3,1.49536,2.36206,1.44775,2.30469,1.44409,2.44629,34.6921,24.2976,18,425.298,441.408,14.0412,25.8912,30.0003,25.9157,25.8871,30.027,30.9275,13.2358,14.0339,675.81,8.95921,96.7535,100.4,NA,5
731,1679440970,19304.9,20230321 18:22:49,18:22:49,5,pas_smi28_t2_ch5,gibson,1679440962,0.001112648,1.112647573,9.514494519,613.4798167,367.4075074,32.93911906,55.00019546,0.065961705,3.737269367,0.065321698,0.040883046,321.5141328,20.39053528,20.01041071,2.348126357,38.21139579,0.848260785,2.219915728,1.499865572,-49.06775796,-182.0692757,-9.750638749,80.62646035,61.23554859,1.116481831,9.514494519,664.0411843,643.2142909,3.236355623,67.69851496,1.112647573,8.922081133,9.459765235,-5.59E-06,126.8619307,3,1,1,0,48688,1999.993571,1681.194164,0.840599784,0.160757583,2.44,0.5,0: Broadleaf,2,TRUE,1679440962,613.4798214,643.6855714,9.461618571,8.922135,613.0383929,9.648486429,500.1895,89.55285714,0.099962675,19.10676786,20.01041071,999.9,0,0,9988.570714,0,11.9074,-30.20576786,619.3398214,649.4804643,0.539483929,643.6855714,8.922135,0.847315071,0.799002679,4.525690357,3.689598214,1999.993571,0.980005464,0.019994371,0,2.583292857,0,3850.269286,16705.36786,41.66928571,44.00664286,42.937,41.97525,40.75885714,1960.0025,39.98535714,0,1679440990,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,-30.2992375,1.877006004,0.366700353,0,0.53947645,-0.006276248,0.002104649,1,1,2,2-Jan,2.87357,2.71017,0.122691,0.126578,0.0521483,0.0492831,24802.9,21484,25292.9,23949.5,40928.2,37671.8,45709.5,42694.4,1.7992,1.84985,0.0531934,0,19.1364,999.9,26.608,30.041,12.6893,56.2617,45.4367,1,-0.102434,5.05543,20.1603,5.23541,11.992,4.957,3.30393,9999,999.9,9999,9999,1.86843,1.86415,1.87177,1.86249,1.862,1.86844,1.85852,1.86497,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.449,-0.1869,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,411.4,411.4,1.53076,2.36572,1.44775,2.30469,1.44409,2.40723,34.6921,24.2976,18,425.2,441.315,14.0231,25.8899,29.9999,25.9138,25.8849,30.7198,30.9275,13.2358,14.0323,689.261,8.95914,96.7538,100.401,NA,5
732,1679440975,19309.9,20230321 18:22:54,18:22:54,5,pas_smi28_t2_ch5,gibson,1679440967,0.001108949,1.108948592,8.890790565,630.8246252,398.9583891,35.76782803,56.55533842,0.065837921,3.738327565,0.06520048,0.040807057,321.5137785,20.38369403,19.99421111,2.345772013,38.22095031,0.848088467,2.218909945,1.497683546,-48.90463291,-180.3207177,-9.653099902,82.63532803,61.40205262,1.113674141,8.890790565,681.4302725,660.1114667,3.39636535,67.69851496,1.108948592,8.920764068,9.456608647,9.46E-07,126.8619307,2,0,1,0,48683,1999.990741,1681.191837,0.84059981,0.160757634,2.44,0.5,0: Broadleaf,2,TRUE,1679440967,630.8246296,661.1205926,9.459674444,8.921539259,630.3779259,9.646566296,500.1827778,89.5530037,0.100025307,19.0995,19.99421111,999.9,0,0,9992.496667,0,11.9074,-30.29595926,636.849037,667.072,0.538135963,661.1205926,8.921539259,0.847142259,0.798950593,4.522777037,3.688673704,1999.990741,0.980004667,0.019995126,0,2.561255556,0,3850.494444,16705.33333,41.66633333,44,42.937,41.96266667,40.75918519,1959.997778,39.98703704,0,1679440995,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,-30.30561707,-0.399,0.365075315,0,0.538974927,-0.01562101,0.002359015,1,1,2,2-Jan,2.87359,2.71019,0.1249,0.128665,0.0521432,0.049286,24741,21432.7,25293.4,23949.5,40928.4,37671.9,45709.5,42694.6,1.79945,1.84982,0.0506379,0,19.138,999.9,26.584,30.061,12.6917,56.2117,44.8638,1,-0.102995,4.95112,20.1637,5.23436,11.992,4.95725,3.30393,9999,999.9,9999,9999,1.86844,1.86413,1.87176,1.86249,1.86199,1.86844,1.85852,1.86496,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.455,-0.1869,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,411.4,411.4,1.55884,2.37061,1.44775,2.30469,1.44409,2.42065,34.715,24.3064,18,425.332,441.288,14.0215,25.8883,29.9997,25.9127,25.8833,31.2797,30.9275,13.2358,14.085,710.864,8.95914,96.7545,100.401,NA,5
733,1679440980,19314.9,20230321 18:22:59,18:22:59,5,pas_smi28_t2_ch5,gibson,1679440972,0.001111527,1.111526542,9.380521461,646.2717811,402.8480209,36.11646195,57.94008901,0.066038724,3.744288012,0.06539842,0.040931024,321.5161273,20.37603992,19.9858,2.344550414,38.22575528,0.847920478,2.218191562,1.496629936,-49.01832048,-179.9585804,-9.617706884,82.92151946,61.18481503,1.110435839,9.380521461,697.2310112,676.4329939,3.243551571,67.69851496,1.111526542,8.921403824,9.458522,-1.61E-06,126.8619307,2,0,1,0,49060,2000.004643,1681.203582,0.84059984,0.16075769,2.44,0.5,0: Broadleaf,2,TRUE,1679440972,646.2717857,676.4694286,9.4578225,8.921246071,645.8203929,9.644736071,500.1781071,89.55292143,0.099900664,19.09430714,19.9858,999.9,0,0,10014.72179,0,11.9074,-30.19758929,652.4424643,682.55875,0.536577286,676.4694286,8.921246071,0.846975607,0.798923536,4.519965357,3.6881925,2000.004643,0.980003679,0.019996136,0,2.589907143,0,3850.644643,16705.46786,41.656,44.00221429,42.937,41.973,40.76328571,1960.009643,39.98928571,0,1679441000,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,-30.27200488,0.954857143,0.393261764,0,0.537953537,-0.020355178,0.002563517,1,1,2,2-Jan,2.87356,2.71065,0.127016,0.130845,0.0521511,0.0492806,24681.6,21379.2,25293.9,23949.6,40928.9,37672.6,45710.3,42695,1.79967,1.84977,0.0508726,0,19.1393,999.9,26.584,30.061,12.6912,55.5017,45.1482,1,-0.104362,4.75601,20.1695,5.23466,11.992,4.9572,3.30395,9999,999.9,9999,9999,1.86843,1.86412,1.87178,1.86249,1.86197,1.86844,1.85854,1.86496,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.459,-0.1869,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,411.5,411.5,1.59058,2.38281,1.44897,2.30469,1.44409,2.2876,34.715,24.2976,18,425.446,441.249,14.0583,25.8866,29.9991,25.9111,25.8822,31.9259,30.9275,13.2358,14.1013,724.332,8.95737,96.7562,100.402,NA,5
734,1679440985,19319.9,20230321 18:23:04,18:23:04,5,pas_smi28_t2_ch5,gibson,1679440977,0.001113701,1.113701248,9.159121129,663.6447362,425.6204323,38.15807216,59.49762232,0.066195713,3.750433596,0.06555342,0.041028076,321.5163884,20.36981027,19.98157037,2.343936328,38.23470757,0.84791871,2.217667569,1.496017618,-49.11422505,-180.1647822,-9.61255394,82.62482729,61.9660582,1.111206506,9.159121129,715.1740052,693.5395758,3.433050455,67.69851496,1.113701248,8.920099068,9.458238441,1.14E-06,126.8619307,2,0,1,0,48592,2000.004815,1681.203848,0.8405999,0.160757807,2.44,0.5,0: Broadleaf,2,TRUE,1679440977,663.6447407,694.2329259,9.457802963,8.920858148,663.1880741,9.644716667,500.1818519,89.55291111,0.099909263,19.09051852,19.98157037,999.9,0,0,10037.64741,0,11.9074,-30.58817037,669.9812593,700.4818519,0.536945667,694.2329259,8.920858148,0.846973667,0.798888667,4.519933333,3.687572222,2000.004815,0.980002074,0.019997674,0,2.602,0,3850.733704,16705.47407,41.64337037,44.0022963,42.937,41.965,40.75459259,1960.006296,39.99333333,0,1679441005,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,-30.35717,-3.429701313,0.48737444,0,0.53698905,0.001799009,0.00120828,1,1,2,2-Jan,2.87385,2.71047,0.129183,0.132985,0.0521492,0.0492797,24620.4,21326.8,25293.9,23949.9,40929.2,37672.9,45710.4,42695.3,1.79963,1.85017,0.0515059,0,19.1393,999.9,26.584,30.041,12.6774,55.6017,45.1442,1,-0.104586,4.77468,20.1692,5.23466,11.9917,4.95725,3.30395,9999,999.9,9999,9999,1.86843,1.86416,1.87179,1.86249,1.86198,1.86844,1.85852,1.86499,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.464,-0.1869,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,411.6,411.6,1.61865,2.36084,1.44775,2.30469,1.44409,2.42065,34.715,24.2976,18,425.406,441.476,14.0953,25.886,29.9996,25.9094,25.8806,32.4849,30.9275,13.2358,14.1085,737.862,8.95898,96.7565,100.403,NA,5
735,1679440990,19324.9,20230321 18:23:09,18:23:09,5,pas_smi28_t2_ch5,gibson,1679440982,0.00111646,1.116460083,9.529322466,679.3410309,432.3682567,38.76227677,60.9036502,0.066308736,3.747668501,0.065663789,0.041097291,321.5217668,20.37003087,19.98961071,2.345103799,38.23601714,0.847940918,2.217649698,1.497162881,-49.23588965,-181.6825679,-9.70108022,80.90222905,62.21559573,1.112878434,9.529322466,732.3687127,710.5686,3.429840932,67.69851496,1.116460083,8.920038941,9.459510206,7.03E-07,126.8619307,3,1,1,0,48424,2000.038571,1681.232198,0.840599888,0.160757783,2.44,0.5,0: Broadleaf,2,TRUE,1679440982,679.3410357,710.05975,9.458235357,8.9204875,678.8796786,9.645143571,500.1861429,89.55111786,0.099951975,19.09038929,19.98961071,999.9,0,0,10027.53143,0,11.90625,-30.71864643,685.82775,716.4508214,0.537748857,710.05975,8.9204875,0.8469955,0.7988395,4.520301429,3.686698571,2000.038571,0.980002857,0.019996929,0,2.61375,0,3850.805357,16705.775,41.63828571,44.00221429,42.937,41.955,40.75442857,1960.042143,39.99321429,0,1679441010,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,-30.686335,-3.221585741,0.476810861,0,0.53756405,0.007570874,0.001437972,1,1,2,2-Jan,2.87392,2.71012,0.131324,0.134944,0.0521505,0.0492792,24560.1,21278.7,25294.1,23949.9,40929.1,37673,45710.4,42695.3,1.79953,1.85005,0.0515059,0,19.1393,999.9,26.584,30.041,12.6776,55.9117,44.4511,1,-0.104855,4.82721,20.1674,5.23481,11.9914,4.95705,3.3039,9999,999.9,9999,9999,1.86844,1.86413,1.87179,1.86249,1.86195,1.86844,1.85852,1.86495,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.469,-0.1869,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,411.7,411.7,1.65039,2.36816,1.44775,2.30591,1.44409,2.40601,34.715,24.3064,18,425.346,441.384,14.1125,25.8839,29.9999,25.9089,25.8785,33.1159,30.9275,13.2358,14.0982,758.1,8.95882,96.7567,100.403,NA,5
736,1679440995,19329.9,20230321 18:23:14,18:23:14,5,pas_smi28_t2_ch5,gibson,1679440987,0.001116531,1.116531185,9.954435241,696.9532172,439.1545672,39.36972126,62.48108511,0.066271251,3.739120971,0.065625572,0.04107347,321.5212531,20.3720022,19.99643704,2.346095392,38.24107303,0.848011301,2.217540549,1.498084091,-49.23902527,-182.8033746,-9.783543006,79.69531029,62.59723371,1.116276496,9.954435241,748.1122847,726.9646727,3.257297468,67.69851496,1.116531185,8.920076913,9.459559588,1.41E-06,126.8619307,2,0,1,0,48447,2000.035185,1681.229368,0.840599896,0.160757798,2.44,0.5,0: Broadleaf,2,TRUE,1679440987,696.9532222,727.8678889,9.45925,8.919877037,696.4865185,9.646145556,500.2012593,89.54881852,0.1000755,19.0896,19.99643704,999.9,0,0,9995.92,0,11.90377037,-30.91462593,703.6087407,734.4187407,0.539373,727.8678889,8.919877037,0.847064593,0.798764407,4.521468889,3.685365185,2000.035185,0.980003222,0.019996556,0,2.598437037,0,3850.738148,16705.73704,41.62959259,44,42.937,41.94633333,40.75,1960.03963,39.9937037,0,1679441015,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,-30.64072,-1.668171107,0.522171715,0,0.538270875,0.017180364,0.001805333,1,1,2,2-Jan,2.87363,2.71001,0.133373,0.137128,0.0521513,0.0492733,24502,21225,25293.9,23949.9,40929.1,37673.3,45710.4,42695.4,1.79975,1.84977,0.0524893,0,19.1397,999.9,26.584,30.041,12.6778,56.1617,45.3125,1,-0.104489,4.90544,20.1648,5.23496,11.9918,4.95725,3.30387,9999,999.9,9999,9999,1.86844,1.86414,1.87178,1.86249,1.86196,1.86844,1.85852,1.86497,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.475,-0.1869,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,411.8,411.8,1.67847,2.37793,1.44897,2.30469,1.44409,2.26318,34.715,24.2976,18,425.456,441.214,14.1093,25.8822,30.0002,25.9068,25.8779,33.674,30.9275,13.2358,14.1043,771.528,8.95866,96.7564,100.403,NA,5
737,1679441000,19334.9,20230321 18:23:19,18:23:19,5,pas_smi28_t2_ch5,gibson,1679440992,0.001118862,1.11886235,9.763095228,712.7207094,459.4836781,41.19224125,63.8946818,0.066384827,3.733231828,0.065735934,0.04114273,321.5220959,20.37210694,20.00066786,2.346710146,38.24476419,0.848022514,2.217355845,1.498687632,-49.34182964,-183.635812,-9.843744785,78.7007094,62.84509495,1.117970338,9.763095228,766.4198098,744.295303,3.471963323,67.69851496,1.11886235,8.918496096,9.459134441,-1.23E-06,126.8619307,2,0,1,0,48607,2000.041429,1681.234533,0.840599854,0.160757718,2.44,0.5,0: Broadleaf,2,TRUE,1679440992,712.7207143,743.7657143,9.459366429,8.919170714,712.2492857,9.646260714,500.1972143,89.54890714,0.100068896,19.08826429,20.00066786,999.9,0,0,9973.973929,0,11.9039,-31.04498571,719.5268929,750.4591429,0.540195571,743.7657143,8.919170714,0.847075857,0.798701857,4.521658214,3.684255357,2000.041429,0.980004964,0.019994793,0,2.546517857,0,3850.740714,16705.79286,41.62942857,44,42.937,41.94825,40.75,1960.049643,39.99107143,0,1679441020,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,-31.0429725,-0.937453283,0.484580359,0,0.539682325,0.010436567,0.001181425,1,1,2,2-Jan,2.87387,2.7101,0.135496,0.139079,0.0521552,0.0492712,24441.9,21176.9,25293.8,23949.8,40928.9,37673,45710.3,42694.9,1.7997,1.85,0.052195,0,19.1393,999.9,26.56,30.041,12.6664,56.2917,44.9279,1,-0.104416,4.89139,20.1652,5.23496,11.992,4.95695,3.30387,9999,999.9,9999,9999,1.86843,1.86412,1.87176,1.86249,1.86194,1.86844,1.85855,1.86497,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.48,-0.1869,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,411.9,411.9,1.70898,2.35352,1.44775,2.30469,1.44409,2.45117,34.715,24.2976,18,425.416,441.335,14.107,25.8817,30,25.9051,25.8762,34.297,30.9275,12.8646,14.1055,791.789,8.95864,96.7561,100.402,NA,5
738,1679441005,19339.9,20230321 18:23:24,18:23:24,5,pas_smi28_t2_ch5,gibson,1679440997,0.001111164,1.111164228,10.03406872,730.3558098,468.5448566,42.00550256,65.47710941,0.065940587,3.734145495,0.065300459,0.040869782,321.5196227,20.37564333,19.998,2.34632248,38.23762386,0.847982992,2.217666545,1.498339488,-49.00234246,-182.6913543,-9.790699838,80.03522608,62.85793625,1.123205296,10.03406872,782.3456593,760.9095273,3.307167175,67.69851496,1.111164228,8.918540113,9.455448765,2.50E-07,126.8619307,3,1,1,0,48659,2000.025926,1681.221511,0.840599859,0.160757727,2.44,0.5,0: Broadleaf,2,TRUE,1679440997,730.3558148,761.4186667,9.458714815,8.915987407,729.8790741,9.645616296,500.1955185,89.55092963,0.100043959,19.09051111,19.998,999.9,0,0,9977.150741,0,11.90496296,-31.06278519,737.3299259,768.2684074,0.542727037,761.4186667,8.915987407,0.847036667,0.798434926,4.520996667,3.679507778,2000.025926,0.980005519,0.01999423,0,2.561037037,0,3850.718519,16705.66296,41.625,44,42.937,41.95333333,40.75,1960.035185,39.99111111,0,1679441025,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,-31.003115,-0.542381989,0.514447131,0,0.540714275,0.015345692,0.002127484,1,1,2,2-Jan,2.87392,2.71017,0.137524,0.141205,0.0521364,0.0491452,24384.5,21125.2,25293.7,23950.4,40929.4,37678.7,45709.9,42695.5,1.79958,1.8503,0.0521466,0,19.1393,999.9,26.56,30.041,12.666,56.0017,44.5192,1,-0.104426,4.89068,20.1651,5.23511,11.9917,4.95715,3.30393,9999,999.9,9999,9999,1.86843,1.86409,1.87174,1.86249,1.86192,1.86844,1.85852,1.86498,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.484,-0.1869,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,411.9,411.9,1.73706,2.36816,1.44775,2.30469,1.44409,2.39136,34.6921,24.3064,18,425.338,441.499,14.1064,25.8796,30.0001,25.904,25.8741,34.842,30.6557,12.8646,14.106,805.169,8.95864,96.7554,100.404,NA,5
739,1679441010,19344.9,20230321 18:23:29,18:23:29,5,pas_smi28_t2_ch5,gibson,1679441002,0.001157513,1.157512791,10.47200411,746.2162805,483.5014133,43.34662161,66.89940062,0.068706792,3.737760581,0.068012801,0.042569769,321.5177829,20.35869604,19.99770714,2.346279928,38.23842,0.847676408,2.216818604,1.49860352,-51.04631409,-184.044976,-9.853378573,76.57311422,63.48803949,1.148331222,10.47200411,800.557741,778.1932121,3.449881863,67.69851496,1.157512791,8.882307023,9.441631765,3.35E-07,126.8619307,2,0,1,0,48641,2000.014286,1681.211742,0.840599867,0.160757743,2.44,0.5,0: Broadleaf,2,TRUE,1679441002,746.2162857,777.6051071,9.455240714,8.900357143,745.7347143,9.642183214,500.1833571,89.55149286,0.099996096,19.08437857,19.99770714,999.9,0,0,9990.552857,0,11.9074,-31.38872857,753.33925,784.5879286,0.554883643,777.6051071,8.900357143,0.846730857,0.797040214,4.515833571,3.654663571,2000.014286,0.980005536,0.019994207,0,2.549210714,0,3850.825357,16705.56071,41.625,44,42.937,41.94825,40.75,1960.023571,39.99142857,0,1679441030,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,-31.1903225,-3.276088931,0.598437108,0,0.5513125,0.136473073,0.015933555,0,0,2,0/2,2.8736,2.71018,0.139587,0.143084,0.0520725,0.0490656,24326.3,21078.7,25293.8,23950,40932.3,37681.6,45709.9,42695.3,1.79975,1.85035,0.0507869,0,19.1393,999.9,26.535,30.041,12.653,56.1617,45.4046,1,-0.104723,4.88751,20.1651,5.23511,11.9917,4.95695,3.30393,9999,999.9,9999,9999,1.86843,1.86406,1.87175,1.86249,1.86191,1.86844,1.85852,1.86497,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.49,-0.1871,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,412,412,1.76758,2.38037,1.44897,2.30469,1.44409,2.24487,34.715,24.2976,18,425.424,441.524,14.1061,25.8779,30,25.9024,25.8735,35.4613,30.3637,12.8646,14.1101,825.378,8.95864,96.7557,100.403,NA,5
