obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd.dt,αVc,Edyn,Hr,Hs,dHs.dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv.Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm.,PhiPS2,PS2.1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt..Fo.,DarkPulseID,Fmin,Fo.,Fv..Fm.,qP,qN,qP_Fo,qN_Fo,qL,X1.qL,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,ID.1,Duration,Fo.1,F1,F2,Fmax,T.HIR,T.F1,T.F2,T.Fmax,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF.dt,dF_dc.dt,F_dc_avg,period,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,CO2_hrs,AccH2O_des,AccH2O_hum,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,chamber
284,1677706620,4753.4,20230301 15:37:00,15:37:00,5,Pas_smi18_t1_ch4,ozzie,1677706613,0.004770368,4.77036834,32.2917315,1433.631458,1148.836834,102.5371984,127.955989,0.222830079,3.355667213,0.21492401,0.135014466,321.513872,28.37624157,28.37624157,3.878874825,52.32877268,1.96267768,3.750666372,1.916197145,-210.3732438,-104.3742514,-6.785868702,-0.019491932,66.24245234,4.760801937,32.2917315,1537.464536,1489.498,3.397114286,64.5,4.77036834,17.95275959,21.9874035,3.35E-05,91.52243549,0,0,1,0,47185,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.986667,1681.1888,0.840600004,0.160758008,3.46,0.5,0: Broadleaf,2,TRUE,1677706613,1433.631481,1496.823704,21.99003333,17.96321852,1421.87037,21.61220741,400.0717037,89.21480741,0.038248737,27.7993037,27.49957407,999.9,0,0,10001.22667,0,7.061,-63.1913037,1465.865185,1524.202222,4.026814444,1496.823704,17.96321852,1.961837407,1.602585556,17.13964074,13.98367778,1999.986667,0.980001333,0.019998644,0,2.314666667,0,9652.936296,17300.03333,38.44166667,38.986,38.187,37.625,37.937,1959.986667,40,0,1677706620,0,2.271824,-0.55609229,-24.23307698,9652.8288,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,4.032292195,-0.029825436,0.01702225,1,1,1,1-Jan,2.70456,2.69115,0.207106,0.213154,0.0956106,0.0838054,30816.8,33325.6,35226.6,38418.2,45138,50813.1,55014.5,61588.6,1.76612,2.0104,0.0660568,0,26.414,999.9,50.934,30.031,24.3678,55.1086,39.5353,1,0.0397942,0.217285,20.1504,5.19797,12.004,4.9752,3.2935,9999,999.9,9999,9999,1.86292,1.86783,1.86764,1.86874,1.86958,1.86567,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.87,0.3776,3.611569441,0.005912311,5.16E-07,-4.53E-10,-0.016716087,-0.019912186,0.002374812,-2.82E-05,-4,1802,0,28,220673.9,220674.2,2.90039,2.59521,1.54785,2.31079,1.34644,2.43286,33.9413,14.0445,18,379.111,522.766,25.6657,27.7754,30,27.7832,27.7212,58.0281,28.597,59.7941,25.6663,1543.28,18.0306,102.09,102.536,NA,4
285,1677706625,4758.4,20230301 15:37:05,15:37:05,5,Pas_smi18_t1_ch4,ozzie,1677706617,0.004743277,4.743276836,32.81419083,1449.126404,1158.345333,103.3807964,129.3326244,0.221304621,3.353249833,0.213498981,0.134115232,321.516057,28.38309942,28.38309942,3.880421497,52.32331851,1.962501741,3.750721088,1.917919756,-209.1785085,-105.4936557,-6.863834152,-0.019941318,66.64568006,4.744921792,32.81419083,1554.452521,1506.294364,3.349884848,64.5,4.743276836,17.97543141,21.99033497,-0.000320045,91.52243549,0,0,1,0,46981,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.000357,1681.2003,0.8406,0.160758,3.46,0.5,0: Broadleaf,2,TRUE,1677706617,1449.126429,1512.716071,21.98913929,17.97545,1437.293929,21.61135,400.0415357,89.21033214,0.038351739,27.79955357,27.49579643,999.9,0,0,9991.228214,0,7.061,-63.58863214,1481.7075,1540.404643,4.013688929,1512.716071,17.97545,1.961658571,1.603596786,17.13821071,13.99338571,2000.000357,0.980001214,0.019998771,0,2.284264286,0,9650.920714,17300.15,38.437,38.97075,38.17814286,37.625,37.937,1960.000357,40,0,1677706625,0,2.24578,-0.927492294,-21.91999999,9650.8084,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,4.018419512,-0.060515122,0.021462519,1,1,1,1-Jan,2.70411,2.69147,0.208516,0.214599,0.0956339,0.0840353,30762,33264.3,35226.5,38417.9,45136.8,50799.8,55014.3,61587.9,1.76565,2.01065,0.0663102,0,26.4113,999.9,50.861,30.031,24.3354,54.8486,39.5833,1,0.0396672,0.216795,20.1502,5.19812,12.004,4.97535,3.29353,9999,999.9,9999,9999,1.86293,1.86783,1.86765,1.86874,1.86959,1.86566,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.95,0.3779,3.611569441,0.005912311,5.16E-07,-4.53E-10,-0.016716087,-0.019912186,0.002374812,-2.82E-05,-4,1802,0,28,220674,220674.3,2.92603,2.60498,1.54785,2.30957,1.34644,2.29248,33.9413,14.027,18,378.845,522.917,25.6665,27.7735,29.9999,27.7813,27.7189,58.5597,28.597,59.7941,25.6688,1556.79,18.0303,102.09,102.535,NA,4
286,1677706630,4763.4,20230301 15:37:10,15:37:10,5,Pas_smi18_t1_ch4,ozzie,1677706623,0.004706161,4.706161155,32.79546169,1466.607013,1173.246667,104.7076954,130.8889637,0.21934494,3.356379091,0.211681233,0.132967017,321.5147587,28.38991993,28.38991993,3.881960279,52.33440557,1.962784963,3.750467674,1.919175316,-207.5417069,-107.0356747,-6.957867573,-0.020490493,66.86625901,4.72365497,32.79546169,1571.707776,1523.287939,3.398201732,64.5,4.706161155,18.03258863,22.01060979,0.000345286,91.52243549,0,0,1,0,46934,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.992222,1681.193467,0.840600002,0.160758005,3.46,0.5,0: Broadleaf,2,TRUE,1677706623,1466.607037,1530.432593,21.99294815,17.99724074,1454.694815,21.615,400.0392222,89.20769259,0.038412574,27.7983963,27.49891852,999.9,0,0,10005.11741,0,7.051141111,-63.82446667,1499.587778,1558.480741,3.995710741,1530.432593,17.99724074,1.961941481,1.605492963,17.14048519,14.01159259,1999.992222,0.980001111,0.019998881,0,2.232248148,0,9648.855556,17300.08519,38.437,38.95333333,38.15714815,37.625,37.937,1959.992222,40,0,1677706630,0,2.218511538,0.350177793,-24.9948718,9648.790769,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,4.003089268,-0.246387596,0.032219723,1,1,1,1-Jan,2.70427,2.69139,0.209919,0.21594,0.0956943,0.0840524,30707.4,33207.6,35226.4,38418.1,45133.6,50799.3,55014.2,61588.4,1.7662,2.0107,0.0668317,0,26.4077,999.9,50.836,30.031,24.3227,55.2486,39.2588,1,0.0396291,0.210681,20.1502,5.19797,12.004,4.9752,3.29355,9999,999.9,9999,9999,1.86293,1.86784,1.86766,1.86874,1.8696,1.86566,1.86675,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.02,0.3787,3.611569441,0.005912311,5.16E-07,-4.53E-10,-0.016716087,-0.019912186,0.002374812,-2.82E-05,-4,1802,0,28,220674.1,220674.4,2.95044,2.60376,1.54785,2.31079,1.34644,2.37061,33.9413,14.0357,18,379.123,522.935,25.6683,27.7712,29.9999,27.779,27.7172,59.0369,28.597,59.4194,25.6665,1576.97,18.0303,102.089,102.536,NA,4
287,1677706635,4768.4,20230301 15:37:15,15:37:15,5,Pas_smi18_t1_ch4,ozzie,1677706627,0.004705403,4.705403272,32.85796702,1482.199619,1187.961909,106.0216388,132.2813733,0.219444388,3.353365723,0.211767227,0.133021904,321.515088,28.38837392,28.38837392,3.881611436,52.36069302,1.963516202,3.74998131,1.918095234,-207.5082843,-107.0616607,-6.965680011,-0.020537032,67.10549488,4.703828682,32.85796702,1588.63248,1540.244788,3.382920346,64.5,4.705403272,18.03871149,22.01755385,0.000159468,91.52243549,0,0,1,0,47070,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.994286,1681.1952,0.840600002,0.160758003,3.46,0.5,0: Broadleaf,2,TRUE,1677706627,1482.199643,1546.27,22.00100357,18.022125,1470.217143,21.62271071,400.04175,89.20804643,0.038618875,27.796175,27.49873571,999.9,0,0,9991.9875,0,7.019428214,-64.06934643,1515.543571,1574.648214,3.978875,1546.27,18.022125,1.962666429,1.607718571,17.14631786,14.032975,1999.994286,0.980001107,0.019998886,0,2.279128571,0,9646.894286,17300.11429,38.437,38.9415,38.14271429,37.625,37.937,1959.994286,40,0,1677706635,0,2.260623077,0.898475219,-22.96957266,9646.8,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,3.995910244,-0.244436655,0.032321698,1,1,1,1-Jan,2.7044,2.69144,0.211316,0.217362,0.0957147,0.0839405,30653.2,33147.9,35226.5,38418.7,45132.7,50806.3,55014.3,61589.4,1.76628,2.01055,0.0664964,0,26.4019,999.9,50.812,30.041,24.3223,55.1686,39.0705,1,0.0393318,0.225493,20.1501,5.19737,12.004,4.9749,3.29348,9999,999.9,9999,9999,1.86294,1.86784,1.86765,1.86874,1.86959,1.86569,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.1,0.379,3.611569441,0.005912311,5.16E-07,-4.53E-10,-0.016716087,-0.019912186,0.002374812,-2.82E-05,-4,1802,0,28,220674.2,220674.5,2.97729,2.59644,1.54785,2.31079,1.34644,2.45972,33.9413,14.0445,18,379.148,522.81,25.668,27.7694,29.9998,27.7766,27.7149,59.5675,28.597,59.4194,25.6673,1590.39,18.0303,102.09,102.537,NA,4
288,1677706640,4773.4,20230301 15:37:20,15:37:20,5,Pas_smi18_t1_ch4,ozzie,1677706633,0.004743022,4.743021542,33.0911645,1499.748865,1205.65692,107.6037669,133.8512014,0.221677046,3.354627224,0.213848706,0.134335755,321.5141676,28.37753437,28.37753437,3.879166351,52.39269701,1.964485557,3.749540812,1.914680794,-209.16725,-105.5054385,-6.861407712,-0.019928675,67.35512882,4.723042566,33.0911645,1606.241731,1557.375818,3.430100433,64.5,4.743021542,17.99711045,22.00877902,5.19E-05,91.52243549,0,0,1,0,47302,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.988519,1681.190356,0.840600003,0.160758007,3.46,0.5,0: Broadleaf,2,TRUE,1677706633,1499.748889,1564.132963,22.01127037,18.01608889,1487.687037,21.63255556,400.0325185,89.21042593,0.038650744,27.79416296,27.49779259,999.9,0,0,9997.2,0,6.987955926,-64.38388519,1533.502593,1592.828889,3.995178889,1564.132963,18.01608889,1.963635185,1.607222222,17.15411481,14.02821481,1999.988519,0.980001222,0.019998763,0,2.313792593,0,9644.902593,17300.06667,38.437,38.93933333,38.13877778,37.625,37.937,1959.988519,40,0,1677706641,0,2.293516,-0.319953834,-21.47846158,9644.6336,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,3.991670976,0.153474355,0.027040942,1,1,1,1-Jan,2.70444,2.69144,0.212729,0.218732,0.095689,0.0838645,30598.3,33089.9,35226.6,38418.7,45134.3,50810.3,55014.6,61589,1.7658,2.01038,0.0675507,0,26.3985,999.9,50.787,30.041,24.3088,54.9386,39.1667,1,0.0390854,0.217753,20.1501,5.19812,12.004,4.97515,3.29325,9999,999.9,9999,9999,1.86295,1.86783,1.86765,1.86875,1.86964,1.86568,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.17,0.3785,3.611569441,0.005912311,5.16E-07,-4.53E-10,-0.016716087,-0.019912186,0.002374812,-2.82E-05,-4,1802,0,28,220674.3,220674.5,2.99927,2.60376,1.54785,2.31079,1.34644,2.30469,33.9639,14.027,18,378.884,522.675,25.6669,27.7676,30,27.7749,27.7132,60.0174,28.597,59.4194,25.6715,1610.55,18.0303,102.09,102.537,NA,4
289,1677706763,4895.9,20230301 15:39:22,15:39:22,5,Pas_smi18_t1_ch4,ozzie,1677706755,0.004706875,4.706875344,15.97124419,404.5231882,273.0428627,24.36721384,36.10093645,0.220423313,3.356052283,0.21268477,0.133600625,321.5170108,28.32547905,28.32547905,3.867442912,52.37323631,1.956871838,3.736396633,1.910571074,-207.5732026,-107.0117578,-6.952526936,-0.020476563,15.91053122,4.713999273,15.97124419,427.613536,413.5509455,-0.00051461,64.5,4.706875344,17.92062879,21.90329161,-0.00011574,91.52243549,0,0,1,0,46986,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.006333,1681.20532,0.840599998,0.160757996,3.46,0.5,0: Broadleaf,2,TRUE,1677706755,404.5232,419.9331667,21.92741,17.93976333,398.5021333,21.55218667,400.0553,89.20461667,0.038565173,27.73403,27.50455667,999.9,0,0,10004.04233,0,6.798278,-15.41003333,413.5921333,427.6042667,3.987640667,419.9331667,17.93976333,1.956025667,1.600310667,17.09279333,13.96178667,2000.006333,0.980001,0.019999,0,2.226103333,0,9498.767667,17300.20667,38.375,38.875,38.0851,37.5662,37.875,1960.006333,40,0,1677706763,0,2.24014,0.449569223,-6.610769222,9498.6368,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,3.98732575,0.079261801,0.014436725,1,1,1,1-Jan,2.7047,2.6914,0.0865054,0.0901745,0.0953667,0.083582,35505.2,38538,35228.7,38422.9,45149.1,50827.6,55016.6,61595.2,1.76712,2.0082,0.0685714,0,26.3738,999.9,50.031,30.101,24.0364,55.6986,39.2468,1,0.0361611,0.336999,20.15,5.19767,12.004,4.9751,3.29343,9999,999.9,9999,9999,1.86295,1.86783,1.86765,1.86874,1.86959,1.86564,1.86675,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,6.021,0.3741,3.611569441,0.005912311,5.16E-07,-4.53E-10,-0.016716087,-0.019912186,0.002374812,-2.82E-05,-4,1802,0,28,220676.3,220676.6,1.02417,2.62085,1.54785,2.30957,1.34644,2.29248,33.9639,14.0182,18,379.28,520.738,25.4977,27.7197,30.0001,27.7272,27.6651,20.5234,27.1479,57.1641,25.4948,413.141,17.9613,102.095,102.548,NA,4
290,1677706768,4900.9,20230301 15:39:27,15:39:27,5,Pas_smi18_t1_ch4,ozzie,1677706760,0.004690368,4.690368103,16.19835742,404.4990916,270.7830649,24.16548339,36.09869799,0.219372772,3.356435051,0.211707279,0.132983449,321.5152846,28.32888271,28.32888271,3.86820851,52.33867631,1.955545995,3.736330631,1.912662515,-206.8452333,-107.694585,-6.996200321,-0.020734111,15.79087469,4.723036658,16.19835742,427.8083736,413.5420182,0.000109517,64.5,4.690368103,17.89218823,21.88444056,-0.002976671,91.52243549,0,0,1,0,47083,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.995517,1681.196234,0.840600001,0.160758003,3.46,0.5,0: Broadleaf,2,TRUE,1677706760,404.4991034,419.8091724,21.9126069,17.91711724,398.4781724,21.5379931,400.0415172,89.20453103,0.038433262,27.73372759,27.50143448,999.9,0,0,10005.71517,0,7.051294483,-15.31007931,413.5612414,427.4681034,3.995486207,419.8091724,17.91711724,1.954703448,1.598288966,17.08210345,13.9423,1999.995517,0.980000897,0.01999911,0,2.247944828,0,9498.237241,17300.12414,38.375,38.875,38.07286207,37.56634483,37.875,1959.995517,40,0,1677706768,0,2.2478,0.347484614,1.113846149,9498.2492,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,3.99082122,0.120091359,0.015742241,1,1,1,1-Jan,2.70423,2.69114,0.0864945,0.0897382,0.0953045,0.0835654,35505.9,38556.1,35228.9,38422.5,45152.6,50828.4,55017,61595.1,1.76618,2.00795,0.0689849,0,26.3727,999.9,50.006,30.081,23.9976,55.7386,39.8758,1,0.0360671,0.304627,20.1497,5.19677,12.004,4.97465,3.2933,9999,999.9,9999,9999,1.86293,1.86783,1.86766,1.86874,1.86959,1.86562,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,6.021,0.3734,3.611569441,0.005912311,5.16E-07,-4.53E-10,-0.016716087,-0.019912186,0.002374812,-2.82E-05,-4,1802,0,28,220676.4,220676.7,0.996094,2.62207,1.54785,2.30957,1.34644,2.29126,33.9639,14.0182,18,378.758,520.557,25.4937,27.7192,30,27.7249,27.664,19.9696,26.8752,57.1641,25.5,399.565,17.9676,102.096,102.547,NA,4
291,1677706773,4905.9,20230301 15:39:32,15:39:32,5,Pas_smi18_t1_ch4,ozzie,1677706765,0.004701033,4.701033423,15.9450691,404.1648097,272.5661248,24.32452769,36.0687452,0.219827253,3.357221875,0.212132301,0.133251609,321.515772,28.32420823,28.32420823,3.867157098,52.302762,1.953963714,3.735870993,1.913193384,-207.315574,-107.2549795,-6.965773673,-0.020555142,12.84439054,4.721598126,15.9450691,421.8930984,411.0274121,-0.552517489,64.5,4.701033423,17.88842669,21.8729,-0.000911701,91.52243549,0,0,1,0,47145,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.998571,1681.1988,0.8406,0.160758001,3.46,0.5,0: Broadleaf,2,TRUE,1677706765,404.1648214,416.9245714,21.89495,17.90060714,398.1458929,21.52106786,400.0417143,89.20418929,0.038476907,27.73162143,27.49848929,999.9,0,0,10009.17286,0,7.142707143,-12.75979821,413.212,424.52375,3.994339643,416.9245714,17.90060714,1.953121071,1.596809643,17.06931786,13.92805,1999.998571,0.980000893,0.019999114,0,2.299082143,0,9499.35,17300.14643,38.375,38.875,38.0665,37.5665,37.875,1959.998571,40,0,1677706773,0,2.278292,0.365292309,26.09538462,9499.5972,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,3.9899505,-0.028595572,0.019629819,1,1,1,1-Jan,2.7044,2.69148,0.0860025,0.0874466,0.0952809,0.0837646,35525.1,38653.2,35229,38422.5,45153.9,50817.2,55017.2,61595,1.76647,2.00767,0.0685416,0,26.3689,999.9,49.982,30.101,24.0102,55.5086,39.4471,1,0.0356987,0.292601,20.1499,5.19827,12.004,4.9753,3.29348,9999,999.9,9999,9999,1.86293,1.86783,1.86764,1.86874,1.86962,1.86568,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,6.002,0.373,3.611569441,0.005912311,5.16E-07,-4.53E-10,-0.016716087,-0.019912186,0.002374812,-2.82E-05,-4,1802,0,28,220676.5,220676.8,0.966797,2.61475,1.54785,2.31079,1.34644,2.41943,33.9639,14.027,18,378.915,520.358,25.4983,27.7169,29.9999,27.7242,27.6628,19.3964,26.8752,57.1641,25.5012,379.36,17.9676,102.096,102.547,NA,4
292,1677706778,4910.9,20230301 15:39:37,15:39:37,5,Pas_smi18_t1_ch4,ozzie,1677706770,0.004645931,4.645930925,15.4120351,401.862285,272.7194724,24.33730701,35.86192698,0.216800706,3.360380503,0.209319076,0.131475108,321.5167093,28.33171291,28.33171291,3.868845216,52.28409719,1.952744265,3.734872303,1.916100951,-204.8855538,-109.5446615,-7.107895824,-0.021401764,6.012602572,4.680147153,15.4120351,406.5595793,402.8293212,-1.71196632,64.5,4.645930925,17.95662223,21.88701259,-2.85E-05,91.52243549,0,0,1,0,47020,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.004444,1681.203733,0.840599999,0.160757997,3.46,0.5,0: Broadleaf,2,TRUE,1677706770,401.8622963,408.689,21.8821,17.92297778,395.8573704,21.50874444,400.0625556,89.20104074,0.03830397,27.72704444,27.49452963,999.9,0,0,10023.25815,0,7.136488519,-6.826734667,410.8525185,416.1472222,3.959109259,408.689,17.92297778,1.951905926,1.598748889,17.05948889,13.94671481,2000.004444,0.980000889,0.019999119,0,2.282096296,0,9503.153333,17300.2037,38.375,38.875,38.062,37.562,37.875,1960.004444,40,0,1677706777,0,2.261416,-0.874961533,65.77615372,9503.186,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,3.9768735,-0.34560743,0.039159058,1,1,1,1-Jan,2.70442,2.69081,0.0845762,0.0847889,0.0953264,0.0838301,35580.4,38766,35228.9,38422.7,45151.3,50813.9,55016.9,61595.5,1.7666,2.00742,0.0686273,0,26.366,999.9,49.933,30.101,23.9891,55.2486,39.3189,1,0.0356707,0.276492,20.1501,5.19797,12.004,4.975,3.2933,9999,999.9,9999,9999,1.86295,1.86783,1.86765,1.86874,1.8696,1.86568,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,5.951,0.3736,3.611569441,0.005912311,5.16E-07,-4.53E-10,-0.016716087,-0.019912186,0.002374812,-2.82E-05,-4,1802,0,28,220676.6,220676.8,0.933838,2.62573,1.54785,2.30957,1.34644,2.31934,33.9639,14.0095,18,378.969,520.171,25.5012,27.7156,30.0001,27.7225,27.6611,18.7055,26.8752,56.7892,25.5071,365.934,17.9635,102.095,102.548,NA,4
293,1677706783,4915.9,20230301 15:39:42,15:39:42,5,Pas_smi18_t1_ch4,ozzie,1677706775,0.004683755,4.683754647,15.10927196,396.4150603,270.8066834,24.16669778,35.3759473,0.218934638,3.358789931,0.211304313,0.132728595,321.516171,28.32084815,28.32084815,3.86640148,52.29360158,1.952816297,3.734331234,1.913585183,-206.5535799,-107.9745344,-7.008868284,-0.020811617,-2.192486641,4.664851529,15.10927196,390.1969207,390.8802606,-2.433280779,64.5,4.683754647,17.96159687,21.89344126,0.003730767,91.52243549,0,0,1,0,47043,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.001071,1681.2009,0.8406,0.160757999,3.46,0.5,0: Broadleaf,2,TRUE,1677706775,396.4150714,396.1181786,21.88282857,17.93649643,390.4432857,21.50943929,400.0471429,89.201525,0.038140286,27.72456429,27.49263214,999.9,0,0,10016.28786,0,7.134186786,0.296783,405.2836786,403.3528571,3.946330357,396.1181786,17.93649643,1.951981786,1.599962857,17.06010714,13.95842143,2000.001071,0.980000786,0.019999229,0,2.258257143,0,9508.753214,17300.16429,38.375,38.875,38.0665,37.562,37.875,1960.001071,40,0,1677706783,0,2.254930769,-0.404314522,85.30666669,9509.413846,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,3.9607985,-0.29962469,0.038722058,1,1,1,1-Jan,2.7043,2.69091,0.0825523,0.0819898,0.0953442,0.0836595,35659.2,38884.9,35229,38423.1,45150.7,50823.6,55017.2,61595.9,1.76653,2.00712,0.0692829,0,26.3643,999.9,49.908,30.081,23.9468,55.4086,39.8317,1,0.0355335,0.25939,20.1501,5.19782,12.0041,4.97495,3.29348,9999,999.9,9999,9999,1.86294,1.86783,1.86768,1.86874,1.86962,1.86567,1.86675,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,5.878,0.3738,3.611569441,0.005912311,5.16E-07,-4.53E-10,-0.016716087,-0.019912186,0.002374812,-2.82E-05,-4,1802,0,28,220676.6,220676.9,0.9021,2.62695,1.54785,2.30957,1.34644,2.32422,33.9639,14.027,18,378.918,519.956,25.5077,27.7145,30,27.7207,27.6599,18.0831,26.8752,56.7892,25.5144,352.496,17.9628,102.096,102.549,NA,4
