obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd.dt,αVc,Edyn,Hr,Hs,dHs.dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv.Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm.,PhiPS2,PS2.1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt..Fo.,DarkPulseID,Fmin,Fo.,Fv..Fm.,qP,qN,qP_Fo,qN_Fo,qL,X1.qL,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,ID.1,Duration,Fo.1,F1,F2,Fmax,T.HIR,T.F1,T.F2,T.Fmax,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF.dt,dF_dc.dt,F_dc_avg,period,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,CO2_hrs,AccH2O_hum,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,chamber
567,1510796310,8052.5,20171115 19:38:30,19:38:30,5,sor_nut19_t2_ch4,ozzie,1510796302,0.001444072,1.444071966,29.21533508,1354.902836,752.5612669,67.17460903,120.9404101,0.082603185,3.351047637,0.081488457,0.051029186,321.519828,28.33680468,28.33680468,3.869990938,65.48412774,2.343227497,3.578313673,1.526763441,-63.68357372,-242.2365434,-15.70460707,-0.104896154,64.07586782,1.380551831,29.21533508,1461.811755,1416.307333,3.397733333,64.5,1.444071966,25.12693091,26.29387091,0.005853766,94.03,0,0,1,0,47211,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.020357,1681.2174,0.840600144,0.160758278,3.46,0.5,0: Broadleaf,2,TRUE,1510796302,1354.902857,1411.939643,26.25132143,25.08863214,1342.510357,25.66108214,400.0479286,89.21741786,0.043898111,26.995975,27.5143,999.9,0,0,9980.873929,0,8.348240714,-57.03595714,1391.429643,1448.274643,1.162677143,1411.939643,25.08863214,2.342074643,2.238343571,19.96873214,19.2394,2000.020357,0.979996036,0.020004229,0,2.283178571,0,7471.911429,17300.30714,38.98425,39.562,38.6915,38.27657143,38.36375,1960.010357,40.01,0,1677870303,0,2.283930769,-0.659076931,-4.759316254,7471.878846,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.205716098,-0.604782857,0.067440689,1,1,1,1-Jan,2.70409,2.69673,0.200272,0.206236,0.107965,0.105882,31032,33563.3,35171.2,38356.2,44451.3,49520.8,54937.4,61506.9,1.77208,1.9973,0.0911579,0,26.0255,999.9,49.786,33.314,28.6943,55.0411,39.4792,1,0.0769766,1.37128,20.1085,5.19483,12.0062,4.97495,3.29305,9999,9999,999.9,9999,1.86328,1.86815,1.86797,1.86905,1.86987,1.86597,1.86707,1.86834,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.54,0.5924,4.028640256,0.006477977,2.22E-07,-3.03E-10,-0.004673914,-0.02176174,0.002431895,-2.65E-05,-4,1907,1,28,-2561164.6,-2561164.3,2.81372,2.62329,1.54785,2.30591,1.34644,2.39014,38.4279,24.1838,18,385.11,517.735,23.8272,28.2287,30.0001,28.2113,28.1459,56.315,18.5312,100,23.8183,1456.85,25.2357,101.94,102.389,NA,4
568,1510796315,8057.5,20171115 19:38:35,19:38:35,5,sor_nut19_t2_ch4,ozzie,1510796308,0.001444873,1.44487334,29.19805113,1372.507386,771.6351969,68.8769525,122.511423,0.082834254,3.353516094,0.081714139,0.051170713,321.5182932,28.33385299,28.33385299,3.86932673,65.56750918,2.345958392,3.577928186,1.523368338,-63.7189143,-242.2129545,-15.69114426,-0.10471985,64.29774602,1.368275672,29.19805113,1479.912595,1433.810182,3.504236364,64.5,1.44487334,25.14091333,26.31233636,0.005392554,94.03,0,0,1,0,47074,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.010741,1681.209322,0.840600147,0.160758283,3.46,0.5,0: Broadleaf,2,TRUE,1510796308,1372.507407,1429.74037,26.282,25.12972963,1360.02037,25.69027407,400.0631111,89.21711852,0.043911533,26.99414074,27.51215556,999.9,0,0,9991.624444,0,8.316438889,-57.23237778,1409.554444,1466.595556,1.152261852,1429.74037,25.12972963,2.344803704,2.242001852,19.98754074,19.26562963,2000.010741,0.979995889,0.020004385,0,2.241788889,0,7471.429259,17300.22593,38.98366667,39.562,38.70566667,38.28214815,38.368,1960.000741,40.01,0,1677870308,0,2.23086,-0.907976927,-7.197692313,7471.3528,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.160211951,-0.150140488,0.022946772,1,1,1,1-Jan,2.70353,2.69693,0.201758,0.207608,0.108013,0.106065,30974.3,33505,35171.2,38355.8,44448.9,49510.5,54937.4,61506.7,1.77167,1.9978,0.0898838,0,26.0262,999.9,49.786,33.304,28.6774,55.6511,39.355,1,0.0770528,1.38158,20.1086,5.19528,12.0065,4.9747,3.2931,9999,9999,999.9,9999,1.86326,1.86817,1.86796,1.86905,1.86987,1.86593,1.86707,1.86832,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.63,0.5932,4.028640256,0.006477977,2.22E-07,-3.03E-10,-0.004673914,-0.02176174,0.002431895,-2.65E-05,-4,1907,1,28,-2561164.5,-2561164.2,2.83813,2.63062,1.54785,2.30591,1.34644,2.42432,38.4279,24.1838,18,384.895,518.083,23.8117,28.2287,30.0002,28.2113,28.1468,56.7926,18.5312,100,23.8033,1476.91,25.2628,101.94,102.388,NA,4
569,1510796320,8062.5,20171115 19:38:40,19:38:40,5,sor_nut19_t2_ch4,ozzie,1510796312,0.00133782,1.3378204,29.1146256,1388.329979,742.3134455,66.25920325,123.9229045,0.076457956,3.354331789,0.075502806,0.047274076,321.515895,28.35648045,28.35648045,3.874421047,65.62952216,2.34795877,3.577595407,1.526462277,-58.99787965,-246.6501669,-15.97639213,-0.108543702,64.28144909,1.342949638,29.1146256,1496.624727,1451.008727,3.431812121,64.5,1.3378204,25.22409,26.33964182,0.001321064,94.03,0,0,1,0,47501,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.995714,1681.1967,0.840600151,0.160758292,3.46,0.5,0: Broadleaf,2,TRUE,1510796312,1388.33,1445.542143,26.30459286,25.17357857,1375.758214,25.71178571,400.0284286,89.21642143,0.043989593,26.99255714,27.50490714,999.9,0,0,9995.245,0,7.916237143,-57.21235714,1425.8375,1482.872143,1.131018214,1445.542143,25.17357857,2.346801429,2.245896071,20.00129286,19.29348571,1999.995714,0.979995821,0.020004457,0,2.265396429,0,7470.964286,17300.09286,38.99325,39.562,38.72525,38.2965,38.375,1959.985714,40.01,0,1677870313,0,2.236252,-0.295215395,-4.28384615,7470.9428,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.140813659,-0.185945645,0.024507578,1,1,1,1-Jan,2.70383,2.69701,0.203213,0.209086,0.108089,0.10618,30917.5,33442.7,35170.9,38356,44444.9,49504.2,54937.1,61506.7,1.77205,1.99755,0.0899136,0,26.0262,999.9,49.786,33.314,28.6953,54.8511,39.8157,1,0.0769715,1.22002,20.1098,5.19543,12.0067,4.9748,3.29318,9999,9999,999.9,9999,1.86325,1.86815,1.86796,1.86905,1.86989,1.86595,1.86707,1.86834,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.71,0.5947,4.028640256,0.006477977,2.22E-07,-3.03E-10,-0.004673914,-0.02176174,0.002431895,-2.65E-05,-4,1907,1,28,-2561164.4,-2561164.1,2.86621,2.62085,1.54785,2.30591,1.34644,2.46094,38.4279,24.1926,18,385.113,517.927,23.8039,28.2298,30.0001,28.2137,28.1483,57.3442,18.5312,100,23.8371,1490.35,25.2678,101.94,102.388,NA,4
570,1510796325,8067.5,20171115 19:38:45,19:38:45,5,sor_nut19_t2_ch4,ozzie,1510796318,0.001388407,1.388407151,28.92052891,1406.148127,788.0637436,70.34172287,125.5112707,0.079696439,3.359980731,0.078660973,0.04925502,321.5143919,28.34026832,28.34026832,3.870770474,65.70189477,2.350205687,3.577074444,1.520564787,-61.22875536,-244.5779443,-15.81405617,-0.106363944,64.41957432,1.32547607,28.92052891,1514.609457,1468.610667,3.529,64.5,1.388407151,25.24644818,26.36780182,0.005678009,94.03,0,0,1,0,47113,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.986296,1681.188789,0.840600154,0.160758297,3.46,0.5,0: Broadleaf,2,TRUE,1510796318,1406.148148,1463.471481,26.3302037,25.21408519,1393.481481,25.73617037,400.0823333,89.21516667,0.043758689,26.99007778,27.49868889,999.9,0,0,10019.93296,0,7.792380741,-57.32374444,1444.174815,1501.326667,1.116122963,1463.471481,25.21408519,2.349052963,2.249478889,20.01677778,19.31908519,1999.986296,0.979995889,0.020004385,0,2.279092593,0,7470.417778,17300.01481,39,39.562,38.73133333,38.30051852,38.375,1959.976296,40.01,0,1677870318,0,2.247007692,0.191165806,-7.166837598,7470.381923,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.126013415,-0.209869338,0.026230885,1,1,1,1-Jan,2.70401,2.69632,0.204692,0.210467,0.108164,0.106193,30860.1,33384.1,35170.9,38355.8,44440.8,49503.3,54936.6,61506.4,1.7725,1.99762,0.090234,0,26.0243,999.9,49.786,33.314,28.6962,54.9511,39.6795,1,0.0769309,1.22495,20.1098,5.19573,12.0064,4.97445,3.29335,9999,9999,999.9,9999,1.86326,1.86815,1.86794,1.86905,1.86987,1.86594,1.86705,1.86836,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.81,0.596,4.028640256,0.006477977,2.22E-07,-3.03E-10,-0.004673914,-0.02176174,0.002431895,-2.65E-05,-4,1907,1,28,-2561164.3,-2561164,2.8894,2.63184,1.54785,2.30591,1.34644,2.36694,38.4279,24.1838,18,385.357,517.979,23.8332,28.2311,30,28.2137,28.1483,57.8137,18.5312,100,23.8407,1510.43,25.273,101.939,102.388,NA,4
571,1510796330,8072.5,20171115 19:38:50,19:38:50,5,sor_nut19_t2_ch4,ozzie,1510796322,0.001383076,1.383076471,29.11498212,1422.037479,798.0719426,71.23363954,126.9270347,0.079479192,3.356870039,0.078448383,0.04912174,321.515952,28.34136725,28.34136725,3.871017833,65.76373996,2.352237439,3.576799981,1.518780394,-60.99367236,-244.7868106,-15.8422119,-0.106742886,64.19905538,1.319574815,29.11498212,1531.059594,1485.670727,3.392878788,64.5,1.383076471,25.24951121,26.38811333,0.003093333,94.03,0,0,1,0,46952,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.996071,1681.197,0.840600151,0.160758292,3.46,0.5,0: Broadleaf,2,TRUE,1510796322,1422.0375,1479.183214,26.35348571,25.24232143,1409.286786,25.758325,400.0673929,89.21341786,0.043747743,26.98877143,27.49663571,999.9,0,0,10006.60857,0,7.804777143,-57.14671071,1460.5275,1517.488571,1.11117,1479.183214,25.24232143,2.351083571,2.251953571,20.03073214,19.33676429,1999.996071,0.979996036,0.020004229,0,2.322085714,0,7469.976071,17300.09643,39,39.562,38.7365,38.30314286,38.375,1959.986071,40.01,0,1677870323,0,2.288065385,0.599880333,-5.447521356,7469.954615,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.121581707,-0.09883108,0.023500888,1,1,1,1-Jan,2.70342,2.69674,0.206112,0.211901,0.108213,0.106188,30805,33323.6,35170.9,38355.9,44438.3,49503.9,54936.7,61506.8,1.77167,1.99807,0.0899434,0,26.0241,999.9,49.786,33.314,28.6998,55.1711,39.7716,1,0.076997,1.2484,20.1094,5.19528,12.0052,4.97425,3.29323,9999,9999,999.9,9999,1.86327,1.86816,1.86793,1.86905,1.86985,1.86594,1.86702,1.86834,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.89,0.5969,4.028640256,0.006477977,2.22E-07,-3.03E-10,-0.004673914,-0.02176174,0.002431895,-2.65E-05,-4,1907,1,28,-2561164.2,-2561164,2.91626,2.61719,1.54785,2.30591,1.34644,2.47314,38.4279,24.2188,18,384.913,518.286,23.8415,28.2311,30.0001,28.2142,28.1483,58.3657,18.5312,100,23.8407,1523.86,25.2738,101.939,102.388,NA,4
572,1510796335,8077.5,20171115 19:38:55,19:38:55,5,sor_nut19_t2_ch4,ozzie,1510796328,0.0013713,1.371300015,29.27880694,1439.842571,807.5803289,72.08057213,128.5131306,0.078863902,3.354039748,0.077848038,0.048745205,321.5147466,28.3445387,28.3445387,3.871731768,65.8246418,2.35433368,3.576675262,1.517398089,-60.47433068,-245.2612391,-15.88651519,-0.107338448,64.2704013,1.339721653,29.27880694,1549.160784,1503.096848,3.48470303,64.5,1.371300015,25.25024515,26.39850303,0.000764805,94.03,0,0,1,0,47269,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.988519,1681.190656,0.840600153,0.160758296,3.46,0.5,0: Broadleaf,2,TRUE,1510796328,1439.842593,1497.096296,26.37761481,25.2494963,1426.998148,25.78128148,400.0612593,89.21120741,0.043780056,26.98817778,27.49893333,999.9,0,0,9994.560741,0,8.135266296,-57.25426667,1478.850741,1535.876667,1.128118519,1497.096296,25.2494963,2.353177778,2.252537407,20.04511111,19.34094074,1999.988519,0.979996,0.020004267,0,2.273781481,0,7469.625185,17300.02963,39,39.57133333,38.736,38.30511111,38.375,1959.978519,40.01,0,1677870328,0,2.273584615,0.008075214,-2.759316219,7469.700385,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.118933171,0.18507784,0.019737567,1,1,1,1-Jan,2.70361,2.69701,0.20756,0.213276,0.108242,0.106197,30748.6,33265.7,35170.6,38356.2,44436.6,49503.5,54936.3,61506.9,1.77165,1.99775,0.0901297,0,26.0219,999.9,49.786,33.304,28.6806,54.9411,39.3189,1,0.0771265,1.26441,20.109,5.19498,12.0065,4.9744,3.29318,9999,9999,999.9,9999,1.86325,1.86813,1.86789,1.86905,1.86981,1.8659,1.86701,1.86829,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.98,0.5974,4.028640256,0.006477977,2.22E-07,-3.03E-10,-0.004673914,-0.02176174,0.002431895,-2.65E-05,-4,1907,1,28,-2561164.1,-2561163.9,2.93945,2.63306,1.54785,2.30591,1.34644,2.32422,38.4279,24.2101,18,384.912,518.077,23.844,28.2335,30.0002,28.2162,28.1498,58.8264,18.5312,100,23.8423,1543.95,25.281,101.938,102.389,NA,4
573,1510796340,8082.5,20171115 19:39:00,19:39:00,5,sor_nut19_t2_ch4,ozzie,1510796332,0.001365732,1.365731753,28.66464163,1455.715336,833.3105933,74.37614977,129.9281477,0.078571562,3.351217612,0.077562325,0.048566049,321.516123,28.34713937,28.34713937,3.872317299,65.85771618,2.355550354,3.57672645,1.516766945,-60.22877031,-245.4807172,-15.9143481,-0.107712565,64.04913017,1.353740692,28.66464163,1565.723165,1520.36703,3.455872727,64.5,1.365731753,25.25346485,26.40301455,6.32E-05,94.03,0,0,1,0,47140,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.997143,1681.1979,0.840600151,0.160758291,3.46,0.5,0: Broadleaf,2,TRUE,1510796332,1455.715357,1512.818214,26.39159286,25.25159643,1442.788214,25.79458214,400.0298571,89.20990357,0.043911718,26.98842143,27.49752143,999.9,0,0,9982.4525,0,8.197868929,-57.10288214,1495.174643,1552.008929,1.139998929,1512.818214,25.25159643,2.354391071,2.252691071,20.05343571,19.34203929,1999.997143,0.979996143,0.020004114,0,2.255242857,0,7469.54,17300.10357,39,39.5755,38.7455,38.312,38.375,1959.987143,40.01,0,1677870333,0,2.283834615,0.29099145,1.473162384,7469.491154,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.128619024,0.179267666,0.018438341,1,1,1,1-Jan,2.70365,2.69668,0.208989,0.214693,0.108253,0.106207,30693.5,33205.4,35170.9,38355.8,44436.4,49502.4,54936.7,61506.2,1.77153,1.99783,0.0892654,0,26.0216,999.9,49.786,33.304,28.6798,55.4611,39.5473,1,0.0772637,1.27196,20.1092,5.19543,12.0058,4.97415,3.2933,9999,9999,999.9,9999,1.86325,1.86813,1.86788,1.86905,1.86981,1.86587,1.86699,1.86829,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.06,0.5975,4.028640256,0.006477977,2.22E-07,-3.03E-10,-0.004673914,-0.02176174,0.002431895,-2.65E-05,-4,1907,1,28,-2561164.1,-2561163.8,2.96753,2.62329,1.54785,2.30591,1.34644,2.45728,38.4279,24.2188,18,384.844,518.136,23.8448,28.2335,30.0002,28.2162,28.1507,59.378,18.5312,100,23.8434,1557.41,25.2876,101.939,102.388,NA,4
574,1510796345,8087.5,20171115 19:39:05,19:39:05,5,sor_nut19_t2_ch4,ozzie,1510796338,0.001360641,1.360640918,29.3404279,1473.469238,835.0262225,74.52965317,131.5134163,0.078324976,3.356479105,0.077323571,0.048416137,321.5188843,28.34614138,28.34614138,3.872092597,65.87964877,2.356310327,3.576689268,1.515782269,-60.00426448,-245.7175634,-15.90463854,-0.107582111,64.22149141,1.361062465,29.3404279,1583.511482,1537.590788,3.450090909,64.5,1.360640918,25.25635182,26.40228788,-2.26E-05,94.03,0,0,1,0,47314,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.014444,1681.212433,0.840600146,0.160758281,3.46,0.5,0: Broadleaf,2,TRUE,1510796338,1473.469259,1530.748889,26.39997407,25.25387037,1460.45037,25.80256667,400.0468148,89.21038519,0.043881522,26.98824444,27.49399259,999.9,0,0,10005.25,0,8.217091111,-57.27885185,1513.424444,1570.407778,1.146105185,1530.748889,25.25387037,2.355152593,2.252906667,20.05866296,19.34358148,2000.014444,0.979996333,0.020003911,0,2.229277778,0,7469.536296,17300.25185,39,39.57833333,38.74766667,38.312,38.375,1960.004444,40.01,0,1677870338,0,2.252044,0.443438457,-2.027692353,7469.4168,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.141399024,0.07181331,0.008473889,1,1,1,1-Jan,2.70389,2.69671,0.21041,0.216062,0.108256,0.106209,30638.3,33147.7,35170.9,38356,44436.5,49502.7,54936.9,61506.7,1.7717,1.99778,0.0901297,0,26.0197,999.9,49.786,33.314,28.6953,55.0211,39.379,1,0.0774441,1.24607,20.1095,5.19543,12.0065,4.9741,3.29318,9999,9999,999.9,9999,1.86325,1.86813,1.86789,1.86905,1.86981,1.86589,1.867,1.8683,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.15,0.5975,4.028640256,0.006477977,2.22E-07,-3.03E-10,-0.004673914,-0.02176174,0.002431895,-2.65E-05,-4,1907,1,28,-2561164,-2561163.7,2.99072,2.6355,1.54785,2.30591,1.34644,2.29004,38.4279,24.2101,18,384.939,518.102,23.8465,28.2346,30.0002,28.2162,28.1507,59.8362,18.5312,100,23.8524,1570.87,25.2998,101.939,102.388,NA,4
575,1510796350,8092.5,20171115 19:39:10,19:39:10,5,sor_nut19_t2_ch4,ozzie,1510796342,0.001362966,1.362965929,29.12087962,1489.294621,856.1138936,76.41296842,132.927901,0.078487616,3.357600034,0.077482408,0.048515746,321.517149,28.34506555,28.34506555,3.871850379,65.88724913,2.356567118,3.576666425,1.515283261,-60.10679746,-245.624563,-15.89321711,-0.107428616,64.0599733,1.362286777,29.12087962,1600.215947,1554.723818,3.410230303,64.5,1.362965929,25.25603818,26.40314606,5.77E-05,94.03,0,0,1,0,47045,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.003571,1681.2033,0.840600149,0.160758287,3.46,0.5,0: Broadleaf,2,TRUE,1510796342,1489.294643,1546.449286,26.40245357,25.25543214,1476.195357,25.804925,400.0852857,89.21187857,0.043732154,26.98813571,27.49143214,999.9,0,0,10009.95357,0,8.21944,-57.15360714,1529.682143,1586.516071,1.147018214,1546.449286,25.25543214,2.355412857,2.253085,20.06044643,19.34484643,2000.003571,0.97999625,0.020004,0,2.263975,0,7469.413214,17300.15,39,39.58225,38.73875,38.312,38.375,1959.993571,40.01,0,1677870343,0,2.275796,0.242038467,-0.566923112,7469.3612,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.145496829,0.02221547,0.003022107,1,1,1,1-Jan,2.7038,2.69642,0.211803,0.217452,0.108252,0.10621,30584,33088.7,35170.7,38355.7,44436.5,49502.2,54936.6,61506.1,1.77213,1.99787,0.0899509,0,26.0177,999.9,49.786,33.304,28.6797,55.1511,39.375,1,0.0772942,1.24178,20.1094,5.19453,12.0061,4.97385,3.29308,9999,9999,999.9,9999,1.86325,1.86813,1.86791,1.86905,1.86981,1.86594,1.86701,1.8683,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.24,0.5975,4.028640256,0.006477977,2.22E-07,-3.03E-10,-0.004673914,-0.02176174,0.002431895,-2.65E-05,-4,1907,1,28,-2561163.9,-2561163.6,3.01758,2.62817,1.54785,2.30591,1.34644,2.4646,38.4279,24.2188,18,385.185,518.173,23.8541,28.2359,30,28.2185,28.151,60.3841,18.5312,100,23.8573,1590.99,25.3106,101.939,102.388,NA,4
576,1510796355,8097.6,20171115 19:39:15,19:39:15,5,sor_nut19_t2_ch4,ozzie,1510796348,0.001358618,1.358618468,29.4106788,1507.627478,866.0408968,77.30032612,134.5665039,0.078223066,3.356122986,0.077224143,0.048353776,321.513672,28.34639011,28.34639011,3.872148597,65.88965553,2.356623525,3.576621407,1.515525072,-59.91507442,-245.7949409,-15.91132932,-0.10767263,64.21710809,1.360693538,29.4106788,1618.387591,1572.376896,3.455037945,64.5,1.358618468,25.25777991,26.40144821,4.00E-05,94.03,0,0,1,0,47111,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.981786,1681.185,0.840600155,0.1607583,3.46,0.5,0: Broadleaf,2,TRUE,1510796348,1507.6275,1564.941071,26.40263571,25.25688571,1494.433571,25.8051,400.06075,89.21330714,0.043824246,26.98792143,27.492225,999.9,0,0,10003.375,0,8.21944,-57.31320714,1548.512857,1605.489643,1.1457525,1564.941071,25.25688571,2.355467143,2.253251429,20.060825,19.34603214,1999.981786,0.979996143,0.020004114,0,2.246785714,0,7469.425,17299.96429,39,39.59575,38.741,38.312,38.375,1959.971786,40.01,0,1677870348,0,2.26915,0.387784624,2.618119641,7469.450769,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.14613561,-0.012672123,0.001596638,1,1,1,1-Jan,2.70387,2.69714,0.213238,0.218818,0.108249,0.106217,30528.3,33030.9,35170.6,38355.8,44436.6,49501.9,54936.6,61506.2,1.77183,1.99787,0.0909455,0,26.0175,999.9,49.786,33.314,28.693,55.6438,39.7877,1,0.0775661,1.23394,20.1095,5.19588,12.0049,4.97395,3.29318,9999,9999,999.9,9999,1.86325,1.86813,1.86791,1.86905,1.86981,1.86594,1.867,1.8683,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.32,0.5974,4.028640256,0.006477977,2.22E-07,-3.03E-10,-0.004673914,-0.02176174,0.002431895,-2.65E-05,-4,1907,1,28,-2561163.8,-2561163.5,3.04077,2.62085,1.54785,2.30591,1.34644,2.39624,38.4279,24.2188,18,385.022,518.192,23.8598,28.2365,30.0001,28.2185,28.153,60.8711,18.5312,100,23.8635,1604.49,25.3287,101.939,102.388,NA,4
