"obs","Comments","time..2","elapsed","date","hhmmss","averaging","machine","id","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","chamber"
161,NA,1677864463.6,1942.09999990463,2023-03-03 11:27:43,11:27:43,5,"albert","sch_sco20_t2_ch4_2",1677864455.77857,0.00332618154974752,3.32618154974753,29.8286015063843,849.057980885195,356.228041181753,31.8958588731751,76.0227449911496,0.10480251201296,3.53821442181666,0.10310800735598,0.0645924669063806,321.514646769345,35.203380148424,34.9977821428571,5.64767766969301,53.1949174128752,2.89708518129489,5.44616914959939,2.75059248839813,-146.684606343866,-124.851412859911,-8.21445348671283,41.7641740788549,68.3179951750184,3.47929043343713,29.8286015063843,936.47785536819,902.845781818182,3.4700671151259,63.5216758810404,3.32618154974753,30.3627257360953,32.3106860606061,-0.00609011576155504,100.007422885434,0,0,1,0,46156,1999.99607142857,1681.19632371469,0.840599813035547,0.160757639158606,2.96,0.5,"0: Broadleaf",2,TRUE,1677864455.77857,849.058,891.24825,32.3560178571429,30.3630571428571,844.552,31.9554321428571,500.033678571429,89.4376642857143,0.100090146428571,34.3432607142857,34.9977821428571,999.9,0,0,10007.5225,0,8.24042464285714,-42.1902178571429,877.448321428572,919.156607142857,1.99296178571429,891.24825,30.3630571428571,2.89384642857143,2.71560142857143,23.4294107142857,22.379825,1999.99607142857,0.980006857142857,0.0199931607142857,0,1.95178571428571,0,6256.91785714286,17338.2285714286,40.062,40.696,39.812,39.062,39.8435,1960.01071428571,39.9875,0,1677864466.6,0,0,"--:--:--",1664468064.5,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,-42.19399,-0.328813508442776,0.07781180758728,0,2.00663775,-0.342345928705442,0.033013120231773,0,0,2,"0/2",2.97733,2.72848,0.14155,0.147345,0.129378,0.124721,25588.5,25142.6,30347.9,29747.4,36466.7,34277.1,46439.8,44236.1,1.84578,1.82148,0.180714,0,32.0602,999.9,49.2,34.8,30.732,63.0337,22.7724,1,0.166326,-2.52801,20.1786,5.22777,11.974,4.9702,3.28968,9999,9999,9999,999.9,4.97327,1.87781,1.87598,1.8788,1.87541,1.87896,1.87606,1.87726,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,4.562,0.4006,1.95212870609396,0.00421885156013039,-1.79545563834132e-06,4.50901206508995e-10,0.400586404730822,0,0,0,0,2124,1,26,223273.3,1149,2.13867,2.55737,1.39893,2.36206,1.44897,2.51709,42.4571,24.1225,18,491.783,447.846,35.0283,29.3293,30.0003,29.0445,29.0948,42.8172,0,100,35.0454,941.639,31.6323,100.347,101.72,4
162,NA,1677864469.1,1947.59999990463,2023-03-03 11:27:49,11:27:49,5,"albert","sch_sco20_t2_ch4_2",1677864461.35,0.00333950159567293,3.33950159567294,29.6087449644077,867.774480990502,378.676115536534,33.9057254494754,77.6983868201911,0.105132245854489,3.53759558152934,0.103426862243909,0.0647927064998647,321.517991862666,35.1990553699029,34.9964964285714,5.6472755689971,53.1454541372288,2.89413481206105,5.44568648258796,2.75314075693605,-147.272020369177,-124.88815404886,-8.21819290128352,41.1396245433464,68.2885298447521,3.42427427711329,29.6087449644077,955.307404932512,921.884593939394,3.45317511666955,63.5216758810404,3.33950159567294,30.3594951722014,32.2843721212121,-0.00169302587355984,100.007422885434,0,0,1,0,46081,2000.01571428571,1681.21293257133,0.840599861572467,0.160757732834861,2.96,0.5,"0: Broadleaf",2,TRUE,1677864461.35,867.7745,909.957607142857,32.3231464285714,30.3616321428571,863.228571428571,31.9225607142857,500.033535714286,89.4374821428571,0.100051539285714,34.3416678571429,34.9964964285714,999.9,0,0,10005.0475,0,8.16354071428571,-42.183,896.76025,938.450357142857,1.96152142857143,909.957607142857,30.3616321428571,2.89090035714286,2.7154675,23.4125321428571,22.3790178571429,2000.01571428571,0.980003892857143,0.0199960607142857,0,1.98077857142857,0,6254.15285714286,17338.3928571429,40.062,40.68925,39.812,39.062,39.857,1960.02392857143,39.9910714285714,0,1677864472,0,0,"--:--:--",1664468064.5,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,-42.169505,-0.0799497185741517,0.0853807617382272,1,1.97826575,-0.343451144465289,0.0331739699077078,0,1,2,"1/2",2.97713,2.72833,0.143493,0.149238,0.129302,0.1247,25530.6,25087.1,30347.9,29747.8,36470.2,34278.6,46440.1,44236.8,1.845,1.82152,0.182837,0,32.0607,999.9,49.2,34.8,30.7309,63.0637,22.8245,1,0.166044,-2.38504,20.1806,5.22672,11.974,4.96975,3.28963,9999,9999,9999,999.9,4.97326,1.87777,1.87592,1.87879,1.87535,1.87894,1.87603,1.87722,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,4.601,0.4005,1.95212870609396,0.00421885156013039,-1.79545563834132e-06,4.50901206508995e-10,0.400586404730822,0,0,0,0,2124,1,26,223273.4,1149.1,2.17285,2.55493,1.39893,2.36206,1.44897,2.45361,42.4571,24.1225,18,491.345,447.87,35.0619,29.3293,30.0001,29.0438,29.0939,43.5203,0,100,35.0514,955.032,31.6323,100.348,101.721,4
163,NA,1677864473.6,1952.09999990463,2023-03-03 11:27:53,11:27:53,5,"albert","sch_sco20_t2_ch4_2",1677864465.77857,0.0032271240748057,3.22712407480571,29.4397192933696,882.671231098976,379.201705712275,33.9527133720201,79.0320371975625,0.101391678353058,3.53548462363664,0.0998035704493955,0.0625178446223902,321.51572874593,35.2264189358607,35.0016535714286,5.64888858984178,53.0952225326788,2.89180101292894,5.44644296602978,2.75708757691284,-142.316171698932,-125.320776224963,-8.25189322800819,45.6268875940275,68.2212107544102,3.38051426312347,29.4397192933696,970.894850267102,937.516187878788,3.4664853160378,63.5216758810404,3.22712407480571,30.359039787832,32.2537490909091,-0.00657309870254243,100.007422885434,0,0,1,0,46120,2000.00178571429,1681.20121178546,0.840599855357143,0.160757720839286,2.96,0.5,"0: Broadleaf",2,TRUE,1677864465.77857,882.67125,924.821928571429,32.29715,30.3606464285714,878.093892857143,31.8965678571429,500.032464285714,89.4372428571429,0.100100621428571,34.3441642857143,35.0016535714286,999.9,0,0,9996.56392857143,0,7.91835571428572,-42.1506321428571,912.130035714286,953.779178571429,1.93651392857143,924.821928571429,30.3606464285714,2.8885675,2.71537214285714,23.3991571428571,22.3784392857143,2000.00178571429,0.98000375,0.0199961714285714,0,1.977475,0,6251.13142857143,17338.2821428571,40.062,40.68925,39.812,39.062,39.8615,1960.00964285714,39.9903571428571,0,1677864476.8,0,0,"--:--:--",1664468064.5,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,-42.160725,0.648857786116328,0.0903483639862942,0,1.9504235,-0.335750994371492,0.032464537078942,0,0,2,"0/2",2.97716,2.72818,0.145072,0.1508,0.129218,0.124705,25483.3,25040.9,30347.7,29747.7,36473.5,34278.3,46439.6,44236.6,1.84487,1.82152,0.182364,0,32.0613,999.9,49.2,34.8,30.7291,63.0837,22.9407,1,0.165897,-2.32029,20.1816,5.22702,11.974,4.9699,3.2895,9999,9999,9999,999.9,4.97325,1.87781,1.87593,1.87881,1.87539,1.87897,1.87605,1.87725,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,4.633,0.4006,1.95212870609396,0.00421885156013039,-1.79545563834132e-06,4.50901206508995e-10,0.400586404730822,0,0,0,0,2124,1,26,223273.5,1149.2,2.20093,2.55981,1.39893,2.36206,1.44897,2.51831,42.4571,24.105,18,491.275,447.87,35.068,29.3293,29.9999,29.0438,29.0939,44.0505,0,100,35.055,975.069,31.6323,100.347,101.721,4
164,NA,1677864479.1,1957.59999990463,2023-03-03 11:27:59,11:27:59,5,"albert","sch_sco20_t2_ch4_2",1677864471.35,0.00317265534109101,3.17265534109101,29.5368568424784,901.385838189092,386.38817717333,34.59431879356,80.7033726301761,0.0994233402488866,3.53505518139828,0.0978956110752848,0.0613200617924569,321.516422817466,35.2429122450071,35.0112214285714,5.65188222859939,53.0239895957185,2.88865485090041,5.44782630074605,2.76322737769898,-139.914100542114,-126.259144098199,-8.31526414180628,47.0279140353471,68.1471308721247,3.32259158479876,29.5368568424784,990.032977850484,956.569012121212,3.47248286371147,63.5216758810404,3.17265534109101,30.3605150864415,32.2185278787879,-0.00577588508197776,100.007422885434,0,0,1,0,46149,2000.00535714286,1681.20427607123,0.840599886428774,0.160757780807534,2.96,0.5,"0: Broadleaf",2,TRUE,1677864471.35,901.385857142857,943.499714285714,32.2637392857143,30.3603285714286,896.769214285714,31.8631571428571,500.026678571429,89.432575,0.0999750035714286,34.3487285714286,35.0112214285714,999.9,0,0,9995.35464285714,0,7.33499464285714,-42.1138535714286,931.437071428572,973.041535714286,1.90341857142857,943.499714285714,30.3603285714286,2.88542892857143,2.71520107142857,23.3811428571429,22.3774142857143,2000.00535714286,0.980002821428571,0.0199971214285714,0,1.94003928571429,0,6247.29071428571,17338.3107142857,40.062,40.68925,39.812,39.062,39.857,1960.01107142857,39.9925,0,1677864482.2,0,0,"--:--:--",1664468064.5,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,-42.152665,0.416631894934352,0.0880177838564453,0,1.92061525,-0.351048292682927,0.0339691600564026,0,0,2,"0/2",2.97721,2.7282,0.146982,0.152677,0.129122,0.124709,25427.2,24985.7,30348.8,29747.9,36479.1,34278.5,46441.4,44236.9,1.84492,1.82135,0.18324,0,32.0597,999.9,49.2,34.8,30.7292,62.9337,22.9247,1,0.165844,-2.24459,20.1826,5.22687,11.9739,4.9698,3.28955,9999,9999,9999,999.9,4.97322,1.87786,1.87595,1.87881,1.87542,1.87897,1.87607,1.87729,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,4.671,0.4006,1.95212870609396,0.00421885156013039,-1.79545563834132e-06,4.50901206508995e-10,0.400586404730822,0,0,0,0,2124,1,26,223273.6,1149.3,2.23389,2.5647,1.39893,2.36206,1.44897,2.42798,42.4571,24.105,18,491.303,447.76,35.0642,29.3268,29.9999,29.0438,29.0939,44.7412,0,100,35.0379,988.446,31.6323,100.351,101.722,4
165,NA,1677864484.1,1962.59999990463,2023-03-03 11:28:04,11:28:04,5,"albert","sch_sco20_t2_ch4_2",1677864476.61852,0.00311248217880675,3.11248217880676,29.3296737542506,919.094092297922,396.430021903642,35.4934056809769,82.2888723721549,0.097308952810364,3.53461175477477,0.0958448151324685,0.0600327212299143,321.514418255028,35.2600371602403,35.0197740740741,5.65455938994625,52.9586406226025,2.88573113280944,5.44902795631394,2.76882825713681,-137.260464085378,-127.117705559164,-8.37336922332892,48.7628793871575,68.1155726365153,3.2638260756057,29.3296737542506,1007.27413121749,973.938133333333,3.47207488842192,63.5216758810404,3.11248217880676,30.3646223031325,32.1887260606061,-0.00584478362690475,100.007422885434,0,0,1,0,46176,1999.9937037037,1681.19441222195,0.840599852443843,0.160757715216618,2.96,0.5,"0: Broadleaf",2,TRUE,1677864476.61852,919.094111111111,961.192777777778,32.2310703703704,30.3612333333333,914.440703703704,31.8304851851852,500.019148148148,89.4326407407407,0.0999469037037037,34.3526925925926,35.0197740740741,999.9,0,0,9993.56,0,6.73884740740741,-42.0987185185185,949.703666666667,991.28937037037,1.86984148148148,961.192777777778,30.3612333333333,2.88250925925926,2.71528444444444,23.364362962963,22.3779185185185,1999.9937037037,0.980003851851852,0.0199961148148148,0,1.9250037037037,0,6243.12925925926,17338.2037037037,40.062,40.694,39.812,39.0574074074074,39.854,1960.00185185185,39.99,0,1677864487,0,0,"--:--:--",1664468064.5,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,-42.0991175,0.0573129455909954,0.0552205934751697,1,1.89015775,-0.379170619136961,0.0366436356334562,0,1,2,"1/2",2.977,2.72845,0.148705,0.154362,0.12904,0.124717,25376.1,24936.2,30349,29748.1,36483,34278.5,46441.7,44237.1,1.84485,1.82165,0.182718,0,32.0585,999.9,49.2,34.8,30.7298,62.7637,22.8646,1,0.165236,-2.18099,20.1835,5.22687,11.974,4.9699,3.2896,9999,9999,9999,999.9,4.97324,1.87786,1.87598,1.87881,1.87545,1.87898,1.87607,1.87729,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,4.705,0.4006,1.95212870609396,0.00421885156013039,-1.79545563834132e-06,4.50901206508995e-10,0.400586404730822,0,0,0,0,2124,1,26,223273.7,1149.3,2.26074,2.55005,1.39893,2.36206,1.44897,2.53662,42.4571,24.1225,18,491.261,447.949,35.042,29.3268,29.9999,29.0438,29.0939,45.3813,0,100,35.0132,1008.48,31.6323,100.351,101.722,4
166,NA,1677864489.1,1967.59999990463,2023-03-03 11:28:09,11:28:09,5,"albert","sch_sco20_t2_ch4_2",1677864481.33214,0.00305718531729177,3.05718531729178,29.3109306968409,934.943052623138,402.442284838684,36.0314382596119,83.7072647332449,0.095421109029183,3.53564454842608,0.0940131918879812,0.0588830101333444,321.513730364028,35.2747319177107,35.0236678571429,5.65577859256285,52.9027032640833,2.88315515645585,5.44992028491156,2.77262343610701,-134.821872492567,-127.336057689618,-8.38558167433153,50.970218507511,68.0310712371062,3.21024412140046,29.3109306968409,1024.46511470581,991.232012121212,3.45160659347513,63.5216758810404,3.05718531729178,30.3662141221158,32.1602806060606,-0.00607462524556796,100.007422885434,0,0,1,0,46146,1999.98964285714,1681.1909804995,0.84059984335608,0.160757697677234,2.96,0.5,"0: Broadleaf",2,TRUE,1677864481.33214,934.943071428571,976.992321428572,32.2025321428571,30.3633535714286,930.257107142857,31.80195,500.023428571429,89.4320607142857,0.0998786892857143,34.3556357142857,35.0236678571429,999.9,0,0,9997.78785714286,0,6.46409035714286,-42.0491107142857,966.052035714286,1007.58564285714,1.83918785714286,976.992321428572,30.3633535714286,2.87993857142857,2.71545607142857,23.3495785714286,22.3789535714286,1999.98964285714,0.980003678571429,0.0199963214285714,0,1.90099285714286,0,6239.12428571429,17338.1642857143,40.062,40.705,39.812,39.0620714285714,39.85025,1959.99714285714,39.9892857142857,0,1677864491.8,0,0,"--:--:--",1664468064.5,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,-42.0562625,0.564399624765453,0.089302174350628,0,1.85913575,-0.395293395872422,0.0380559361918413,0,0,2,"0/2",2.97701,2.72839,0.150403,0.156037,0.128962,0.124722,25325.4,24886.6,30349,29747.8,36486.6,34278.2,46441.9,44236.8,1.84473,1.82152,0.18391,0,32.0586,999.9,49.2,34.8,30.7324,62.9837,23.0329,1,0.165277,-2.15369,20.1837,5.22762,11.974,4.97015,3.2897,9999,9999,9999,999.9,4.97324,1.8779,1.87603,1.87881,1.87546,1.87898,1.87608,1.87729,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,4.739,0.4006,1.95212870609396,0.00421885156013039,-1.79545563834132e-06,4.50901206508995e-10,0.400586404730822,0,0,0,0,2124,1,26,223273.7,1149.4,2.29492,2.5647,1.39893,2.36206,1.44897,2.41943,42.4571,24.1138,18,491.191,447.87,35.0124,29.3268,29.9999,29.0438,29.0939,45.9556,0,100,34.9918,1021.84,31.6323,100.352,101.721,4
167,NA,1677864494.1,1972.59999990463,2023-03-03 11:28:14,11:28:14,5,"albert","sch_sco20_t2_ch4_2",1677864486.6,0.00300380675475029,3.00380675475029,29.3243520546513,952.63594411189,409.611052948991,36.6730730296963,85.2908809408508,0.0935945497699448,3.53424620442288,0.0922390773110463,0.0577695717652574,321.511158843197,35.2896607083049,35.0277259259259,5.65704947865966,52.8438739993886,2.88043113047841,5.45083263674374,2.77661834818125,-132.467877884488,-127.485635579879,-8.39904304656589,53.1586023322651,67.9528734548979,3.1537665866167,29.3243520546513,1041.85709455805,1008.53134545454,3.47072614191201,63.5216758810404,3.00380675475029,30.3663167601872,32.131356969697,-0.00629197749143088,100.007422885434,0,0,1,0,46081,1999.97407407407,1681.17785777713,0.840599825552971,0.160757663317234,2.96,0.5,"0: Broadleaf",2,TRUE,1677864486.6,952.635962962963,994.640333333333,32.1722814814815,30.3654185185185,947.914111111111,31.7717,500.027740740741,89.4314111111111,0.100042607407407,34.3586444444445,35.0277259259259,999.9,0,0,9992.22407407407,0,6.45526296296296,-42.0041481481482,984.302444444444,1025.78888888889,1.8068662962963,994.640333333333,30.3654185185185,2.87721148148148,2.71562222222222,23.3338851851852,22.3799518518519,1999.97407407407,0.980004111111111,0.0199958925925926,0,1.95456296296296,0,6234.06518518519,17338.0333333333,40.062,40.7243333333333,39.812,39.0620740740741,39.8516666666667,1959.98259259259,39.9877777777778,0,1677864497.2,0,0,"--:--:--",1664468064.5,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,-42.0479487804878,0.561336585365911,0.0894027285062732,0,1.82567414634146,-0.369963554006968,0.0365109973392989,0,0,2,"0/2",2.97709,2.72847,0.152091,0.157693,0.12888,0.124724,25274.6,24837.2,30348.4,29747.2,36489.6,34277.7,46441.1,44236.2,1.8448,1.82162,0.184067,0,32.0614,999.9,49.2,34.8,30.7331,63.0537,22.7724,1,0.165244,-2.11182,20.1843,5.22762,11.9739,4.97,3.2897,9999,9999,9999,999.9,4.97324,1.87789,1.87605,1.87881,1.87546,1.87901,1.87608,1.87729,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,4.772,0.4006,1.95212870609396,0.00421885156013039,-1.79545563834132e-06,4.50901206508995e-10,0.400586404730822,0,0,0,0,2124,1,26,223273.8,1149.5,2.32178,2.54883,1.39893,2.36206,1.44897,2.51709,42.4571,24.1138,18,491.219,447.933,34.9866,29.3253,29.9999,29.0417,29.0939,46.5891,0,100,34.9591,1041.88,31.6323,100.35,101.72,4
168,NA,1677864499.1,1977.59999990463,2023-03-03 11:28:19,11:28:19,5,"albert","sch_sco20_t2_ch4_2",1677864491.31429,0.00293354923320149,2.9335492332015,29.201226554022,968.483945557869,414.132406744464,37.078066745719,86.7102206703411,0.0912412647764584,3.53444390080964,0.0899526627305237,0.0563346738261477,321.512606955595,35.307092228397,35.0324857142857,5.6585404421353,52.7910884464648,2.87790870580947,5.45150477192365,2.78063173632583,-129.369521184186,-127.977431545718,-8.43125887583713,55.7343953498542,67.8892391668745,3.10284203553791,29.201226554022,1059.14879170244,1025.92006060606,3.46579855764267,63.5216758810404,2.9335492332015,30.3663113658577,32.0962024242424,-0.00701239336729819,100.007422885434,0,0,1,0,46186,1999.98428571429,1681.18634142777,0.840599775426406,0.160757566572963,2.96,0.5,"0: Broadleaf",2,TRUE,1677864491.31429,968.483964285714,1010.45114285714,32.1439428571429,30.3662,963.730142857143,31.7433571428571,500.026714285714,89.4318535714286,0.100059753571429,34.3608607142857,35.0324857142857,999.9,0,0,9992.97142857143,0,6.45419,-41.9672071428571,1000.64789285714,1042.09607142857,1.77774642857143,1010.45114285714,30.3662,2.87469178571429,2.715705,23.3193714285714,22.38045,1999.98428571429,0.980005821428571,0.0199942678571428,0,2.00801428571429,0,6229.49964285714,17338.1392857143,40.062,40.7365,39.812,39.071,39.85475,1959.99607142857,39.9846428571429,0,1677864502,0,0,"--:--:--",1664468064.5,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,-41.9932725,0.342708067542338,0.0696541383820806,0,1.79574875,-0.369003714821767,0.035525938635559,0,0,2,"0/2",2.97713,2.72838,0.153774,0.159349,0.128788,0.124723,25223.9,24788.5,30347.8,29747.4,36492.9,34278.2,46440.2,44236.5,1.84473,1.82143,0.18394,0,32.0641,999.9,49.2,34.8,30.7295,63.1237,23.0609,1,0.164693,-2.07295,20.1848,5.22777,11.974,4.97025,3.28975,9999,9999,9999,999.9,4.97323,1.87787,1.87605,1.87881,1.87545,1.87898,1.87608,1.87729,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,4.806,0.4006,1.95212870609396,0.00421885156013039,-1.79545563834132e-06,4.50901206508995e-10,0.400586404730822,0,0,0,0,2124,1,26,223273.9,1149.6,2.35596,2.5647,1.39893,2.36206,1.44897,2.45972,42.4304,24.1138,18,491.174,447.802,34.951,29.3242,29.9999,29.0413,29.0932,47.1559,0,100,34.9211,1055.26,31.6323,100.348,101.72,4
169,NA,1677864504.1,1982.59999990463,2023-03-03 11:28:24,11:28:24,5,"albert","sch_sco20_t2_ch4_2",1677864496.6,0.00287564667768255,2.87564667768255,28.8838767302244,986.26920369063,425.708593274642,38.1148140499747,88.3032851480008,0.0892969320739298,3.53461625810585,0.0880623231521483,0.0551484545760104,321.51444154106,35.3202158112483,35.0345777777778,5.65919587137865,52.733729679097,2.87487515055238,5.4516818136077,2.78432072082628,-126.816018485801,-128.27109770304,-8.45030404335181,57.9770213088673,67.789188066009,3.04306865726053,28.8838767302244,1076.49242147628,1043.35896969697,3.48802593777113,63.5216758810404,2.87564667768255,30.3659431410771,32.061363030303,-0.0068216864782088,100.007422885434,0,0,1,0,46165,1999.99518518519,1681.19554622162,0.840599796776987,0.160757607779586,2.96,0.5,"0: Broadleaf",2,TRUE,1677864496.6,986.269222222222,1028.17444444444,32.1098,30.366262962963,981.480481481482,31.7092111111111,500.032666666667,89.4325148148148,0.10012477037037,34.3614444444444,35.0345777777778,999.9,0,0,9993.59222222222,0,6.45919592592593,-41.9049703703704,1018.98762962963,1060.37407407407,1.7435337037037,1028.17444444444,30.366262962963,2.87165962962963,2.71573037037037,23.3018925925926,22.3806074074074,1999.99518518519,0.980005259259259,0.0199948555555555,0,2.02319259259259,0,6224.29777777778,17338.2296296296,40.062,40.743,39.812,39.0666666666667,39.8563333333333,1960.00592592593,39.9862962962963,0,1677864506.8,0,0,"--:--:--",1664468064.5,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,-41.9197609756098,0.804430662020877,0.145538398047956,0,1.76237902439024,-0.388379372822298,0.0383320531864288,0,0,2,"0/2",2.97713,2.72843,0.155434,0.160911,0.128686,0.124718,25174.9,24742.7,30348.4,29747.7,36497.9,34279,46440.9,44237.2,1.84498,1.8217,0.18312,0,32.0613,999.9,49.2,34.8,30.7334,63.2537,22.7524,1,0.164756,-2.0449,20.1852,5.22687,11.974,4.96975,3.28955,9999,9999,9999,999.9,4.97324,1.87787,1.87603,1.87881,1.87546,1.87898,1.87609,1.87729,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,4.84,0.4006,1.95212870609396,0.00421885156013039,-1.79545563834132e-06,4.50901206508995e-10,0.400586404730822,0,0,0,0,2124,1,26,223274,1149.7,2.37915,2.54639,1.39893,2.36206,1.44897,2.50732,42.4304,24.1225,18,491.314,447.962,34.9109,29.3242,30,29.0413,29.0914,47.6774,0,100,34.8843,1075.37,31.6323,100.35,101.722,4
170,NA,1677864509.1,1987.59999990463,2023-03-03 11:28:29,11:28:29,5,"albert","sch_sco20_t2_ch4_2",1677864501.31429,0.00282119549752241,2.82119549752242,28.7882126106905,1002.08362442235,432.143549671623,38.6907391444791,89.7186968148446,0.0875145045068059,3.53576865906138,0.0863287188817328,0.0540606488272573,321.517108715303,35.3297601621278,35.032125,5.65842743947492,52.6855568329129,2.87192966426822,5.45107584869278,2.7864977752067,-124.414721440739,-128.226231414561,-8.44441186911773,60.4317439908854,67.1942458087166,2.98558583629058,28.7882126106905,1092.54919951582,1060.13884848485,3.33831214269239,63.5216758810404,2.82119549752242,30.3670295270876,32.0274133333333,-0.00626111211002285,100.007422885434,0,0,1,0,46232,2000.0125,1681.21004078513,0.840599766644024,0.160757549622966,2.96,0.5,"0: Broadleaf",2,TRUE,1677864501.31429,1002.08364285714,1043.63178571429,32.0770785714286,30.3663892857143,997.263464285714,31.6764857142857,500.024071428571,89.4321178571429,0.100027592857143,34.3594464285714,35.032125,999.9,0,0,9998.28178571428,0,6.46788214285714,-41.5485357142857,1035.29142857143,1076.31571428571,1.71067642857143,1043.63178571429,30.3663892857143,2.86872107142857,2.71573,23.2849321428571,22.3806107142857,2000.0125,0.980006142857143,0.0199940392857143,0,2.02171071428571,0,6219.53571428571,17338.3785714286,40.062,40.732,39.812,39.0665,39.8525,1960.02535714286,39.9846428571429,0,1677864512.2,0,0,"--:--:--",1664468064.5,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,-41.6955775,3.90127542213897,0.436482936371801,0,1.73094225,-0.411626454033771,0.0396190363012214,0,0,2,"0/2",2.97706,2.72835,0.157018,0.16247,0.128594,0.124725,25128.4,24696.9,30349.3,29748,36503,34279,46442.4,44237.4,1.84477,1.82165,0.183217,0,32.0637,999.9,49.2,34.8,30.7309,62.8437,23.113,1,0.16466,-2.0534,20.1851,5.22717,11.9739,4.96965,3.28953,9999,9999,9999,999.9,4.9732,1.87783,1.87596,1.8788,1.87544,1.87897,1.87607,1.87725,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,4.87,0.4005,1.95212870609396,0.00421885156013039,-1.79545563834132e-06,4.50901206508995e-10,0.400586404730822,0,0,0,0,2124,1,26,223274.1,1149.8,2.41577,2.55737,1.39893,2.36206,1.44897,2.49268,42.4304,24.1138,18,491.202,447.93,34.8731,29.3242,29.9999,29.0413,29.0914,48.343,0,100,34.8605,1088.73,31.6323,100.353,101.722,4
